fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig-Phi_0,sig-Phi_1,sig-Intent_R,data-Intent_R-test_result,data-Intent_R-stat_value,data-Intent_R-low_level_indicator_value,sig-Intent_F,data-Intent_F-test_result,data-Intent_F-stat_value,data-Intent_F-low_level_indicator_value,sig-Intent_L,data-Intent_L-test_result,data-Intent_L-stat_value,data-Intent_L-low_level_indicator_value,sig-DWB_0,data-DWB_0-test_result,data-DWB_0-stat_value,data-DWB_0-low_level_indicator_value,sig-DWB_1,data-DWB_1-test_result,data-DWB_1-stat_value,data-DWB_1-low_level_indicator_value,sig-RWB_0,data-RWB_0-test_result,data-RWB_0-stat_value,data-RWB_0-low_level_indicator_value,sig-RWB_1,data-RWB_1-test_result,data-RWB_1-stat_value,data-RWB_1-low_level_indicator_value,data-RWB_1-reached_waiting_box,data-RWB_1-hit_point_x_ego_frame,data-RWB_1-hit_point_y_ego_frame,data-RWB_1-distance,sig-CEWB_0,data-CEWB_0-test_result,data-CEWB_0-stat_value,data-CEWB_0-low_level_indicator_value,sig-CEWB_1,data-CEWB_1-test_result,data-CEWB_1-stat_value,data-CEWB_1-low_level_indicator_value,sig-ENLI_1,data-ENLI_1-test_result,data-ENLI_1-stat_value,data-ENLI_1-low_level_indicator_value,data-ENLI_1-stop_line_under_the_ego,data-ENLI_1-distance_from_ego_to_nearest_SL,data-ENLI_1-distance_from_rear_to_nearest_SL,data-ENLI_1-hit_point_x_ego_frame,data-ENLI_1-hit_point_y_ego_frame,sig-HALF_EXLI_1,data-HALF_EXLI_1-test_result,data-HALF_EXLI_1-stat_value,data-HALF_EXLI_1-low_level_indicator_value,data-HALF_EXLI_1-crosswalk_under_the_ego,data-HALF_EXLI_1-zebra_hit,data-HALF_EXLI_1-empty_crosswalk_hit,sig-FULL_EXLI_1,data-FULL_EXLI_1-total_stages,data-FULL_EXLI_1-current_stage,data-FULL_EXLI_1-waiting_for_up_state,data-FULL_EXLI_1-last_evaluation,data-FULL_EXLI_1-crosswalk_under_the_ego,data-FULL_EXLI_1-zebra_hit,data-FULL_EXLI_1-empty_crosswalk_hit,sig-RIF_0,data-RIF_0-test_result,data-RIF_0-stat_value,data-RIF_0-low_level_indicator_value,sig-RIF_1,data-RIF_1-test_result,data-RIF_1-stat_value,data-RIF_1-low_level_indicator_value
1731634941.722385,IntersectionExitingSL,1731634941.310496,1731634941.467847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.785168,25.564667,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.755790,IntersectionExitingSL,1731634941.375964,1731634941.467847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.785168,25.564667,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.789144,IntersectionExitingSL,1731634941.375964,1731634941.467847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.785168,25.564667,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.822629,IntersectionExitingSL,1731634941.375964,1731634941.467847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.785168,25.564667,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.855908,IntersectionExitingSL,1731634941.467847,1731634941.467847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.785168,25.564667,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.889383,IntersectionExitingSL,1731634941.467847,1731634941.596811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.393139,25.172617,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.922839,IntersectionExitingSL,1731634941.467847,1731634941.596811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.393139,25.172617,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.956206,IntersectionExitingSL,1731634941.467847,1731634941.596811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.393139,25.172617,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634941.989593,IntersectionExitingSL,1731634941.596811,1731634941.596811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.393139,25.172617,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.023063,IntersectionExitingSL,1731634941.596811,1731634941.596811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.393139,25.172617,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.056874,IntersectionExitingSL,1731634941.596811,1731634941.596811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,22.393139,25.172617,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.089790,IntersectionExitingSL,1731634941.596811,1731634941.856041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.582514,24.361980,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.123188,IntersectionExitingSL,1731634941.596811,1731634941.856041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.582514,24.361980,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.156632,IntersectionExitingSL,1731634941.596811,1731634941.856041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.582514,24.361980,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.190152,IntersectionExitingSL,1731634941.856041,1731634941.856041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.582514,24.361980,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.223525,IntersectionExitingSL,1731634941.856041,1731634942.052046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.022247,23.801687,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.256889,IntersectionExitingSL,1731634941.856041,1731634942.052046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.022247,23.801687,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.290266,IntersectionExitingSL,1731634941.856041,1731634942.052046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.022247,23.801687,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.323679,IntersectionExitingSL,1731634941.856041,1731634942.052046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.022247,23.801687,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.356937,IntersectionExitingSL,1731634941.980803,1731634942.052046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,21.022247,23.801687,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.390499,IntersectionExitingSL,1731634941.980803,1731634942.192798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.513371,23.292763,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.423794,IntersectionExitingSL,1731634941.980803,1731634942.192798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.513371,23.292763,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.457193,IntersectionExitingSL,1731634941.980803,1731634942.192798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.513371,23.292763,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.490668,IntersectionExitingSL,1731634941.980803,1731634942.313214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.158623,22.937973,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.524056,IntersectionExitingSL,1731634942.192798,1731634942.313214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.158623,22.937973,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.557395,IntersectionExitingSL,1731634942.192798,1731634942.313214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.158623,22.937973,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.590696,IntersectionExitingSL,1731634942.192798,1731634942.313214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,20.158623,22.937973,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.624298,IntersectionExitingSL,1731634942.308280,1731634942.382626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.864576,22.643888,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.657995,IntersectionExitingSL,1731634942.308280,1731634942.382626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.864576,22.643888,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.691408,IntersectionExitingSL,1731634942.308280,1731634942.382626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.864576,22.643888,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.724670,IntersectionExitingSL,1731634942.308280,1731634942.382626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.864576,22.643888,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.758207,IntersectionExitingSL,1731634942.375731,1731634942.382626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.864576,22.643888,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.791442,IntersectionExitingSL,1731634942.375731,1731634942.382626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.864576,22.643888,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.824977,IntersectionExitingSL,1731634942.375731,1731634942.584968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.198315,21.977585,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.858556,IntersectionExitingSL,1731634942.375731,1731634942.584968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,19.198315,21.977585,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.891796,IntersectionExitingSL,1731634942.375731,1731634942.728595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.786140,21.565357,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.925088,IntersectionExitingSL,1731634942.375731,1731634942.728595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.786140,21.565357,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.958660,IntersectionExitingSL,1731634942.575324,1731634942.728595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.786140,21.565357,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634942.991980,IntersectionExitingSL,1731634942.575324,1731634942.728595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.786140,21.565357,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.025436,IntersectionExitingSL,1731634942.719903,1731634942.728595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.786140,21.565357,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.058832,IntersectionExitingSL,1731634942.719903,1731634942.856626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.406340,21.185507,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.092191,IntersectionExitingSL,1731634942.719903,1731634942.856626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.406340,21.185507,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.125604,IntersectionExitingSL,1731634942.719903,1731634942.856626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.406340,21.185507,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.159022,IntersectionExitingSL,1731634942.842650,1731634942.856626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.406340,21.185507,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.192355,IntersectionExitingSL,1731634942.842650,1731634942.856626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.406340,21.185507,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.225789,IntersectionExitingSL,1731634942.842650,1731634942.856626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,18.406340,21.185507,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.259325,IntersectionExitingSL,1731634942.842650,1731634943.065534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.820494,20.599588,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.292605,IntersectionExitingSL,1731634942.842650,1731634943.065534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.820494,20.599588,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.326053,IntersectionExitingSL,1731634942.842650,1731634943.196339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.530369,20.309425,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.359606,IntersectionExitingSL,1731634942.842650,1731634943.196339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.530369,20.309425,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.392818,IntersectionExitingSL,1731634943.042332,1731634943.196339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.530369,20.309425,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.426244,IntersectionExitingSL,1731634943.042332,1731634943.196339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.530369,20.309425,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.459747,IntersectionExitingSL,1731634943.180943,1731634943.247602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.369131,20.148165,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.492979,IntersectionExitingSL,1731634943.180943,1731634943.247602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.369131,20.148165,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.526532,IntersectionExitingSL,1731634943.180943,1731634943.393910,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.043783,19.822779,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.559916,IntersectionExitingSL,1731634943.180943,1731634943.393910,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.043783,19.822779,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.593184,IntersectionExitingSL,1731634943.180943,1731634943.393910,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,17.043783,19.822779,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.626618,IntersectionExitingSL,1731634943.243879,1731634943.447045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.931475,19.710445,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.660042,IntersectionExitingSL,1731634943.382196,1731634943.447045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.931475,19.710445,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.693415,IntersectionExitingSL,1731634943.382196,1731634943.447045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.931475,19.710445,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.726745,IntersectionExitingSL,1731634943.441284,1731634943.447045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.931475,19.710445,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.760242,IntersectionExitingSL,1731634943.441284,1731634943.533670,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.785402,19.564333,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.793630,IntersectionExitingSL,1731634943.441284,1731634943.533670,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.785402,19.564333,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.827038,IntersectionExitingSL,1731634943.441284,1731634943.533670,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.785402,19.564333,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.860393,IntersectionExitingSL,1731634943.508947,1731634943.735386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.444063,19.222914,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731634943.893825,IntersectionExitingSL,1731634943.508947,1731634943.735386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-999.999939,0,0,16.444063,19.222914,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
