timestamp,target_speed,filtered_speed,current_speed,brake,throttle,current_steering,current_throttle_torque,current_brake_torque,steer_command
1726037737.004058,25.000000,25.000000,17.299999,0,126,0.500000,126.000000,0.000000,1.000000
1726037737.014048,25.000000,25.000000,17.299999,0,126,0.500000,126.000000,0.000000,1.000000
1726037737.024159,25.000000,25.000000,17.309999,0,128,0.580000,128.000000,0.000000,1.000000
1726037737.034220,25.000000,25.000000,17.309999,0,128,0.580000,128.000000,0.000000,1.000000
1726037737.044302,25.000000,25.000000,17.320000,0,130,0.760000,130.000000,0.000000,1.000000
1726037737.054344,25.000000,25.000000,17.320000,0,130,0.760000,130.000000,0.000000,1.000000
1726037737.064398,25.000000,25.000000,17.330000,0,132,0.920000,132.000000,0.000000,1.000000
1726037737.074447,25.000000,25.000000,17.330000,0,132,0.920000,132.000000,0.000000,1.000000
1726037737.084509,25.000000,25.000000,17.360001,0,134,1.000000,134.000000,0.000000,1.000000
1726037737.094576,25.000000,25.000000,17.360001,0,134,1.000000,134.000000,0.000000,1.000000
1726037737.104626,25.000000,25.000000,17.380001,0,136,0.970000,136.000000,0.000000,1.000000
1726037737.114678,25.000000,25.000000,17.380001,0,136,0.970000,136.000000,0.000000,1.000000
1726037737.124760,25.000000,25.000000,17.369999,0,138,0.940000,138.000000,0.000000,1.000000
1726037737.134819,25.000000,25.000000,17.369999,0,138,0.940000,138.000000,0.000000,1.000000
1726037737.144874,25.000000,25.000000,17.360001,0,138,0.940000,138.000000,0.000000,-0.340000
1726037737.154939,25.000000,25.000000,17.360001,0,138,0.940000,138.000000,0.000000,-0.340000
1726037737.164996,25.000000,25.000000,17.350000,0,140,0.950000,140.000000,0.000000,-2.920000
1726037737.175063,25.000000,25.000000,17.350000,0,140,0.950000,140.000000,0.000000,-2.920000
1726037737.185111,25.000000,25.000000,17.360001,0,142,0.420000,142.000000,0.000000,-2.920000
1726037737.195183,25.000000,25.000000,17.360001,0,142,0.420000,142.000000,0.000000,-2.920000
1726037737.205246,25.000000,25.000000,17.360001,0,142,-1.240000,142.000000,0.000000,-3.860000
1726037737.215299,25.000000,25.000000,17.360001,0,142,-1.240000,142.000000,0.000000,-3.860000
1726037737.225380,25.000000,25.000000,17.350000,0,144,-2.080000,144.000000,0.000000,-3.860000
1726037737.235561,25.000000,25.000000,17.350000,0,144,-2.080000,144.000000,0.000000,-3.860000
1726037737.245539,25.000000,25.000000,17.350000,0,144,-3.720000,144.000000,0.000000,-4.730000
1726037737.255576,25.000000,25.000000,17.350000,0,144,-3.720000,144.000000,0.000000,-4.730000
1726037737.265651,25.000000,25.000000,17.350000,0,144,-4.520000,144.000000,0.000000,-4.730000
1726037737.275708,25.000000,25.000000,17.350000,0,144,-4.520000,144.000000,0.000000,-4.730000
1726037737.285773,25.000000,25.000000,17.360001,0,146,-5.330000,146.000000,0.000000,-4.730000
1726037737.295881,25.000000,25.000000,17.360001,0,146,-5.330000,146.000000,0.000000,-4.730000
1726037737.305923,25.000000,25.000000,17.380001,0,146,-5.260000,146.000000,0.000000,-4.970000
1726037737.315954,25.000000,25.000000,17.380001,0,146,-5.260000,146.000000,0.000000,-4.970000
1726037737.326046,25.000000,25.000000,17.410000,0,146,-4.880000,146.000000,0.000000,-4.970000
1726037737.336072,25.000000,25.000000,17.410000,0,146,-4.880000,146.000000,0.000000,-4.970000
1726037737.346148,25.000000,25.000000,17.420000,0,146,-4.790000,146.000000,0.000000,-3.640000
1726037737.356217,25.000000,25.000000,17.420000,0,146,-4.790000,146.000000,0.000000,-3.640000
1726037737.366282,25.000000,25.000000,17.430000,0,146,-4.680000,146.000000,0.000000,-3.050000
1726037737.376332,25.000000,25.000000,17.430000,0,146,-4.680000,146.000000,0.000000,-3.050000
1726037737.386392,25.000000,25.000000,17.450001,0,148,-4.230000,148.000000,0.000000,-3.050000
1726037737.396507,25.000000,25.000000,17.450001,0,148,-4.230000,148.000000,0.000000,-3.050000
1726037737.406535,25.000000,25.000000,17.480000,0,146,-3.410000,146.000000,0.000000,-3.050000
1726037737.416591,25.000000,25.000000,17.480000,0,146,-3.410000,146.000000,0.000000,-3.050000
1726037737.426747,25.000000,25.000000,17.500000,0,146,-3.490000,146.000000,0.000000,-3.050000
1726037737.436787,25.000000,25.000000,17.470001,0,146,-3.140000,146.000000,0.000000,-3.050000
1726037737.446806,25.000000,25.000000,17.470001,0,146,-3.140000,146.000000,0.000000,-3.050000
1726037737.456851,25.000000,25.000000,17.470001,0,146,-3.140000,146.000000,0.000000,-3.050000
1726037737.466939,25.000000,25.000000,17.470001,0,146,-2.880000,146.000000,0.000000,-3.050000
1726037737.477002,25.000000,25.000000,17.470001,0,146,-2.880000,146.000000,0.000000,-3.050000
1726037737.487026,25.000000,25.000000,17.500000,0,146,-2.890000,146.000000,0.000000,-3.050000
1726037737.497100,25.000000,25.000000,17.520000,0,144,-3.070000,144.000000,0.000000,-3.050000
1726037737.507149,25.000000,25.000000,17.520000,0,144,-3.070000,144.000000,0.000000,-3.050000
1726037737.517203,25.000000,25.000000,17.549999,0,144,-3.170000,144.000000,0.000000,-3.050000
1726037737.527280,25.000000,25.000000,17.549999,0,144,-3.170000,144.000000,0.000000,-3.050000
1726037737.537370,25.000000,25.000000,17.529999,0,142,-3.200000,142.000000,0.000000,-3.050000
1726037737.547445,25.000000,25.000000,17.529999,0,142,-3.200000,142.000000,0.000000,-3.050000
1726037737.557483,25.000000,25.000000,17.529999,0,142,-3.200000,142.000000,0.000000,-3.050000
1726037737.567553,25.000000,25.000000,17.500000,0,142,-3.160000,142.000000,0.000000,-3.050000
1726037737.577609,25.000000,25.000000,17.500000,0,142,-3.140000,142.000000,0.000000,-3.050000
1726037737.587679,25.000000,25.000000,17.500000,0,142,-3.140000,142.000000,0.000000,-3.050000
1726037737.597773,25.000000,25.000000,17.520000,0,140,-3.110000,140.000000,0.000000,-3.050000
1726037737.607834,25.000000,25.000000,17.520000,0,140,-3.110000,140.000000,0.000000,-3.050000
1726037737.617868,25.000000,25.000000,17.529999,0,140,-3.120000,140.000000,0.000000,-3.050000
1726037737.627957,25.000000,25.000000,17.529999,0,140,-3.120000,140.000000,0.000000,-3.050000
1726037737.638006,25.000000,25.000000,17.529999,0,140,-3.110000,140.000000,0.000000,-3.050000
1726037737.648037,25.000000,25.000000,17.529999,0,140,-3.110000,140.000000,0.000000,-3.050000
1726037737.658093,25.000000,25.000000,17.529999,0,140,-3.110000,140.000000,0.000000,-3.050000
1726037737.668190,25.000000,25.000000,17.549999,0,140,-3.090000,140.000000,0.000000,-3.050000
1726037737.678241,25.000000,25.000000,17.549999,0,140,-3.040000,140.000000,0.000000,-3.050000
1726037737.688306,25.000000,25.000000,17.549999,0,140,-3.040000,140.000000,0.000000,-3.050000
1726037737.698359,25.000000,25.000000,17.549999,0,140,-3.040000,140.000000,0.000000,-3.050000
1726037737.708472,25.000000,25.000000,17.559999,0,140,-2.990000,140.000000,0.000000,-5.700000
1726037737.718485,25.000000,25.000000,17.559999,0,138,-3.000000,138.000000,0.000000,-7.470000
1726037737.728536,25.000000,25.000000,17.559999,0,138,-3.000000,138.000000,0.000000,-7.470000
1726037737.738592,25.000000,25.000000,17.580000,0,136,-4.510000,136.000000,0.000000,-7.030000
1726037737.748674,25.000000,25.000000,17.580000,0,136,-4.510000,136.000000,0.000000,-7.030000
1726037737.758747,25.000000,25.000000,17.590000,0,134,-6.030000,134.000000,0.000000,-7.030000
1726037737.769116,25.000000,25.000000,17.590000,0,134,-6.030000,134.000000,0.000000,-7.030000
1726037737.779060,25.000000,25.000000,17.639999,0,132,-6.740000,132.000000,0.000000,-7.030000
1726037737.789030,25.000000,25.000000,17.639999,0,132,-6.740000,132.000000,0.000000,-7.030000
1726037737.799094,25.000000,25.000000,17.629999,0,126,-7.080000,126.000000,0.000000,-7.030000
1726037737.809282,25.000000,25.000000,17.629999,0,126,-7.080000,126.000000,0.000000,-7.030000
1726037737.819255,25.000000,25.000000,17.629999,0,118,-8.240000,118.000000,0.000000,-7.030000
1726037737.829302,25.000000,25.000000,17.629999,0,118,-8.240000,118.000000,0.000000,-7.030000
1726037737.839378,25.000000,25.000000,17.639999,0,110,-7.860000,110.000000,0.000000,-7.030000
1726037737.849428,25.000000,25.000000,17.639999,0,110,-7.860000,110.000000,0.000000,-7.030000
1726037737.859512,25.000000,25.000000,17.639999,0,98,-7.480000,98.000000,0.000000,-7.030000
1726037737.869591,25.000000,25.000000,17.639999,0,98,-7.480000,98.000000,0.000000,-7.030000
1726037737.879625,25.000000,25.000000,17.600000,0,86,-7.040000,86.000000,0.000000,-7.030000
1726037737.889703,25.000000,25.000000,17.600000,0,86,-7.040000,86.000000,0.000000,-7.030000
1726037737.899806,25.000000,25.000000,17.639999,0,70,-6.910000,70.000000,0.000000,-7.030000
1726037737.909820,25.000000,25.000000,17.639999,0,70,-6.910000,70.000000,0.000000,-7.030000
1726037737.919901,25.000000,25.000000,17.650000,0,54,-7.030000,54.000000,0.000000,-7.030000
1726037737.929960,25.000000,25.000000,17.650000,0,54,-7.030000,54.000000,0.000000,-7.030000
1726037737.940074,25.000000,25.000000,17.650000,0,42,-7.140000,42.000000,0.000000,-7.030000
1726037737.950123,25.000000,25.000000,17.650000,0,42,-7.140000,42.000000,0.000000,-7.030000
1726037737.960186,25.000000,25.000000,17.650000,0,26,-7.240000,26.000000,0.000000,-7.030000
1726037737.970256,25.000000,25.000000,17.650000,0,26,-7.240000,26.000000,0.000000,-7.030000
1726037737.980281,25.000000,25.000000,17.639999,0,14,-7.220000,14.000000,0.000000,-7.030000
1726037737.990375,14.999999,25.000000,17.639999,0,14,-7.220000,14.000000,0.000000,-7.030000
1726037738.000417,14.999999,14.999999,17.650000,0,2,-7.180000,2.000000,0.000000,-7.030000
1726037738.010522,14.999999,14.999999,17.650000,0,2,-7.180000,2.000000,0.000000,-7.030000
1726037738.020562,14.999999,14.999999,17.670000,0,234,-7.130000,-22.000000,0.000000,-7.030000
1726037738.030620,14.999999,14.999999,17.670000,0,234,-7.130000,-22.000000,0.000000,-7.030000
1726037738.040681,14.999999,14.999999,17.690001,0,234,-7.130000,-22.000000,0.000000,-6.520000
1726037738.050701,14.999999,14.999999,17.690001,0,234,-7.130000,-22.000000,0.000000,-6.520000
1726037738.060763,14.999999,14.999999,17.660000,0,234,-7.130000,-22.000000,0.000000,-6.520000
1726037738.070869,14.999999,14.999999,17.660000,0,234,-7.130000,-22.000000,0.000000,-6.520000
1726037738.080883,14.999999,14.999999,17.660000,0,234,-6.950000,-22.000000,0.000000,-6.520000
1726037738.091070,14.999999,14.999999,17.660000,0,234,-6.950000,-22.000000,0.000000,-6.520000
1726037738.101017,14.999999,14.999999,17.679998,0,234,-6.700000,-22.000000,0.000000,-6.230000
1726037738.111048,14.999999,14.999999,17.679998,0,234,-6.700000,-22.000000,0.000000,-6.230000
1726037738.121112,14.999999,14.999999,17.699999,0,234,-6.720000,-22.000000,0.000000,-6.230000
1726037738.131180,14.999999,14.999999,17.699999,0,234,-6.720000,-22.000000,0.000000,-6.230000
1726037738.141269,14.999999,14.999999,17.719999,0,234,-6.360000,-22.000000,0.000000,-6.230000
1726037738.151295,14.999999,14.999999,17.719999,0,234,-6.360000,-22.000000,0.000000,-6.230000
1726037738.161357,14.999999,14.999999,17.710001,0,26,-6.350000,26.000000,0.000000,-6.230000
1726037738.171444,14.999999,14.999999,17.710001,0,26,-6.350000,26.000000,0.000000,-6.230000
1726037738.181478,14.999999,14.999999,17.690001,0,210,-6.330000,-46.000000,0.000000,-6.230000
1726037738.191613,14.999999,14.999999,17.690001,0,210,-6.330000,-46.000000,0.000000,-6.230000
1726037738.201613,14.999999,14.999999,17.679998,0,196,-6.330000,-60.000000,0.000000,-6.230000
1726037738.211673,14.999999,14.999999,17.679998,0,196,-6.330000,-60.000000,0.000000,-6.230000
1726037738.221728,14.999999,14.999999,17.650000,0,188,-6.320000,-68.000000,0.000000,-6.230000
1726037738.231791,14.999999,14.999999,17.650000,0,188,-6.320000,-68.000000,0.000000,-6.230000
1726037738.241879,14.999999,14.999999,17.639999,0,184,-6.300000,-72.000000,0.000000,-6.230000
1726037738.251926,14.999999,14.999999,17.639999,0,184,-6.300000,-72.000000,0.000000,-6.230000
1726037738.262010,14.999999,14.999999,17.660000,0,178,-6.270000,-78.000000,0.000000,-6.230000
1726037738.272020,14.999999,14.999999,17.660000,0,178,-6.270000,-78.000000,0.000000,-6.230000
1726037738.282162,25.000000,14.999999,17.660000,0,174,-6.250000,-82.000000,0.000000,-6.230000
1726037738.292192,25.000000,25.000000,17.660000,0,174,-6.250000,-82.000000,0.000000,-6.230000
1726037738.302280,25.000000,25.000000,17.650000,0,170,-6.250000,-86.000000,0.000000,-6.230000
1726037738.312300,25.000000,25.000000,17.650000,0,170,-6.250000,-86.000000,0.000000,-6.230000
1726037738.322356,25.000000,25.000000,17.639999,0,166,-6.240000,-90.000000,0.000000,-6.230000
1726037738.332409,25.000000,25.000000,17.639999,0,166,-6.240000,-90.000000,0.000000,-6.230000
1726037738.342530,25.000000,25.000000,17.600000,0,164,-6.240000,-92.000000,0.000000,-6.230000
1726037738.352590,25.000000,25.000000,17.600000,0,164,-6.240000,-92.000000,0.000000,-6.230000
1726037738.362717,25.000000,25.000000,17.549999,0,160,-6.230000,-96.000000,0.000000,-6.230000
1726037738.372715,25.000000,25.000000,17.549999,0,160,-6.230000,-96.000000,0.000000,-6.230000
1726037738.382764,25.000000,25.000000,17.549999,0,158,-6.230000,-98.000000,0.000000,-6.230000
1726037738.392817,25.000000,25.000000,17.549999,0,158,-6.230000,-98.000000,0.000000,-6.230000
1726037738.402868,25.000000,25.000000,17.540001,0,156,-6.230000,-100.000000,0.000000,-6.230000
1726037738.412948,25.000000,25.000000,17.540001,0,156,-6.230000,-100.000000,0.000000,-6.230000
1726037738.423031,25.000000,25.000000,17.529999,0,154,-6.230000,-102.000000,0.000000,-6.230000
1726037738.433044,25.000000,25.000000,17.529999,0,154,-6.230000,-102.000000,0.000000,-6.230000
1726037738.443149,25.000000,25.000000,17.540001,0,150,-6.230000,-106.000000,0.000000,-6.680000
1726037738.453205,25.000000,25.000000,17.540001,0,150,-6.230000,-106.000000,0.000000,-6.680000
1726037738.463260,25.000000,25.000000,17.540001,0,148,-6.230000,-108.000000,0.000000,-6.680000
1726037738.473321,25.000000,25.000000,17.540001,0,148,-6.230000,-108.000000,0.000000,-6.680000
1726037738.483375,25.000000,25.000000,17.529999,0,146,-6.410000,-110.000000,0.000000,-6.680000
1726037738.493433,25.000000,25.000000,17.529999,0,146,-6.410000,-110.000000,0.000000,-6.680000
1726037738.503541,25.000000,25.000000,17.529999,0,146,-6.610000,-110.000000,0.000000,-5.360000
1726037738.513575,25.000000,25.000000,17.529999,0,146,-6.610000,-110.000000,0.000000,-5.360000
1726037738.523630,25.000000,25.000000,17.540001,0,144,-6.540000,-112.000000,0.000000,-1.880000
1726037738.533697,25.000000,25.000000,17.540001,0,144,-6.540000,-112.000000,0.000000,-1.880000
1726037738.543783,25.000000,25.000000,17.520000,0,142,-4.980000,-114.000000,0.000000,-1.250000
1726037738.553902,25.000000,25.000000,17.520000,0,142,-4.980000,-114.000000,0.000000,-1.250000
1726037738.563935,25.000000,25.000000,17.500000,0,140,-3.460000,-116.000000,0.000000,-1.250000
1726037738.573972,25.000000,25.000000,17.500000,0,140,-3.460000,-116.000000,0.000000,-1.250000
1726037738.584028,25.000000,25.000000,17.500000,0,140,-2.150000,-116.000000,0.000000,-1.250000
1726037738.594121,25.000000,25.000000,17.500000,0,140,-2.150000,-116.000000,0.000000,-1.250000
1726037738.604194,25.000000,25.000000,17.480000,0,138,-0.930000,-118.000000,0.000000,-1.250000
1726037738.614287,25.000000,25.000000,17.480000,0,138,-0.930000,-118.000000,0.000000,-1.250000
1726037738.624360,25.000000,25.000000,17.470001,0,136,0.170000,-120.000000,0.000000,-1.250000
1726037738.634423,25.000000,25.000000,17.470001,0,136,0.170000,-120.000000,0.000000,-1.250000
1726037738.644476,25.000000,25.000000,17.470001,0,136,0.280000,-120.000000,0.000000,-1.250000
1726037738.654513,25.000000,25.000000,17.470001,0,136,0.280000,-120.000000,0.000000,-1.250000
1726037738.664571,25.000000,25.000000,17.459999,0,134,-0.360000,-122.000000,0.000000,-1.250000
1726037738.674682,25.000000,25.000000,17.459999,0,134,-0.360000,-122.000000,0.000000,-1.250000
1726037738.684733,14.999999,25.000000,17.450001,0,134,-0.860000,-122.000000,0.000000,-1.250000
1726037738.694793,14.999999,14.999999,17.450001,0,134,-0.860000,-122.000000,0.000000,-1.250000
1726037738.704983,14.999999,14.999999,17.450001,0,132,-1.410000,-124.000000,0.000000,-1.250000
1726037738.714921,14.999999,14.999999,17.450001,0,132,-1.410000,-124.000000,0.000000,-1.250000
1726037738.724998,14.999999,14.999999,17.450001,0,132,-1.490000,-124.000000,0.000000,-1.250000
1726037738.735054,14.999999,14.999999,17.450001,0,132,-1.490000,-124.000000,0.000000,-1.250000
1726037738.745160,14.999999,14.999999,17.450001,0,132,-1.310000,-124.000000,0.000000,-1.250000
1726037738.755217,14.999999,14.999999,17.450001,0,132,-1.310000,-124.000000,0.000000,-1.250000
1726037738.765325,14.999999,14.999999,17.430000,0,130,-1.090000,-126.000000,0.000000,-1.250000
1726037738.775409,14.999999,14.999999,17.400002,0,130,-0.910000,-126.000000,0.000000,-1.250000
1726037738.785506,14.999999,14.999999,17.400002,0,130,-0.910000,-126.000000,0.000000,-1.250000
1726037738.795481,14.999999,14.999999,17.400002,0,130,-0.910000,-126.000000,0.000000,-1.250000
1726037738.805519,14.999999,14.999999,17.400002,0,130,-0.950000,-126.000000,0.000000,-1.250000
1726037738.815618,14.999999,14.999999,17.400002,0,130,-0.950000,-126.000000,0.000000,-1.250000
1726037738.825925,14.999999,14.999999,17.400002,0,128,-1.040000,-128.000000,0.000000,-1.250000
1726037738.835885,14.999999,14.999999,17.400002,0,128,-1.040000,-128.000000,0.000000,-1.250000
1726037738.845942,14.999999,14.999999,17.400002,0,128,-1.080000,-128.000000,0.000000,-0.910000
1726037738.856031,14.999999,14.999999,17.400002,0,128,-1.080000,-128.000000,0.000000,-0.910000
1726037738.866086,14.999999,14.999999,17.389999,0,128,-1.090000,-128.000000,0.000000,-0.910000
1726037738.876185,14.999999,14.999999,17.389999,0,128,-1.090000,-128.000000,0.000000,-0.910000
1726037738.886235,14.999999,14.999999,17.380001,0,128,-0.920000,-128.000000,0.000000,-0.910000
1726037738.896711,14.999999,14.999999,17.380001,0,128,-0.920000,-128.000000,0.000000,-0.910000
1726037738.906494,14.999999,14.999999,17.369999,0,128,-0.750000,-128.000000,0.000000,-0.910000
1726037738.916525,25.000000,14.999999,17.369999,0,128,-0.760000,-128.000000,0.000000,-0.910000
1726037738.926593,25.000000,25.000000,17.369999,0,128,-0.760000,-128.000000,0.000000,-0.910000
1726037738.936658,25.000000,25.000000,17.369999,0,128,-0.760000,-128.000000,0.000000,-0.910000
1726037738.946744,25.000000,25.000000,17.369999,0,126,-0.770000,-130.000000,0.000000,0.420000
1726037738.956805,25.000000,25.000000,17.360001,0,126,-0.810000,-130.000000,0.000000,1.110000
1726037738.966853,25.000000,25.000000,17.360001,0,126,-0.810000,-130.000000,0.000000,1.110000
1726037738.976935,25.000000,25.000000,17.360001,0,126,-0.810000,-130.000000,0.000000,1.110000
1726037738.986987,25.000000,25.000000,17.360001,0,126,-0.280000,-130.000000,0.000000,1.110000
1726037738.997040,25.000000,25.000000,17.360001,0,126,-0.280000,-130.000000,0.000000,1.110000
1726037739.007105,25.000000,25.000000,17.360001,0,126,0.790000,-130.000000,0.000000,1.110000
1726037739.017160,25.000000,25.000000,17.360001,0,126,0.850000,-130.000000,0.000000,1.110000
1726037739.027233,25.000000,25.000000,17.360001,0,126,0.850000,-130.000000,0.000000,1.110000
1726037739.037312,25.000000,25.000000,17.360001,0,126,0.850000,-130.000000,0.000000,1.110000
1726037739.047442,25.000000,25.000000,17.350000,0,126,1.260000,-130.000000,0.000000,1.110000
1726037739.057443,25.000000,25.000000,17.330000,0,126,1.430000,-130.000000,0.000000,1.110000
1726037739.067485,25.000000,25.000000,17.330000,0,126,1.430000,-130.000000,0.000000,1.110000
1726037739.077560,25.000000,25.000000,17.320000,0,126,1.300000,-130.000000,0.000000,1.110000
1726037739.087621,25.000000,25.000000,17.320000,0,126,1.300000,-130.000000,0.000000,1.110000
1726037739.097686,25.000000,25.000000,17.299999,0,126,1.140000,-130.000000,0.000000,1.110000
1726037739.107784,25.000000,25.000000,17.299999,0,126,1.140000,-130.000000,0.000000,1.110000
1726037739.117805,25.000000,25.000000,17.299999,0,126,1.140000,-130.000000,0.000000,1.110000
1726037739.127869,25.000000,25.000000,17.290001,0,126,1.040000,-130.000000,0.000000,1.110000
1726037739.137977,25.000000,25.000000,17.280001,0,126,1.080000,-130.000000,0.000000,1.110000
1726037739.148044,25.000000,25.000000,17.280001,0,126,1.080000,-130.000000,0.000000,1.110000
1726037739.158056,25.000000,25.000000,17.280001,0,126,1.160000,-130.000000,0.000000,1.110000
1726037739.168132,25.000000,25.000000,17.280001,0,126,1.160000,-130.000000,0.000000,1.110000
1726037739.178214,25.000000,25.000000,17.270000,0,126,1.220000,-130.000000,0.000000,1.110000
1726037739.188247,25.000000,25.000000,17.270000,0,126,1.220000,-130.000000,0.000000,1.110000
1726037739.198314,25.000000,25.000000,17.260000,0,126,1.230000,-130.000000,0.000000,1.110000
1726037739.208391,25.000000,25.000000,17.260000,0,126,1.230000,-130.000000,0.000000,1.110000
1726037739.218869,25.000000,25.000000,17.240000,0,126,1.190000,-130.000000,0.000000,1.110000
1726037739.228736,25.000000,25.000000,17.240000,0,126,1.190000,-130.000000,0.000000,1.110000
1726037739.238858,25.000000,25.000000,17.210001,0,126,1.170000,-130.000000,0.000000,1.110000
1726037739.248899,25.000000,25.000000,17.210001,0,126,1.170000,-130.000000,0.000000,1.110000
1726037739.258924,25.000000,25.000000,17.210001,0,126,1.170000,-130.000000,0.000000,1.110000
1726037739.269001,25.000000,25.000000,17.199999,0,126,1.170000,-130.000000,0.000000,1.110000
1726037739.279063,25.000000,25.000000,17.190001,0,126,1.170000,-130.000000,0.000000,1.110000
1726037739.289127,25.000000,25.000000,17.190001,0,126,1.170000,-130.000000,0.000000,1.110000
1726037739.299260,25.000000,25.000000,17.170000,0,126,1.180000,-130.000000,0.000000,-0.240000
1726037739.309295,25.000000,25.000000,17.170000,0,126,1.180000,-130.000000,0.000000,-0.240000
1726037739.319329,25.000000,25.000000,17.170000,0,126,1.170000,-130.000000,0.000000,-2.860000
1726037739.329417,14.999999,25.000000,17.170000,0,126,1.170000,-130.000000,0.000000,-2.860000
1726037739.339474,14.999999,14.999999,17.170000,0,126,-0.440000,-130.000000,0.000000,-3.170000
1726037739.349695,14.999999,14.999999,17.160000,0,126,-1.750000,-130.000000,0.000000,-3.170000
1726037739.359630,14.999999,14.999999,17.160000,0,126,-1.750000,-130.000000,0.000000,-3.170000
1726037739.369788,14.999999,14.999999,17.160000,0,126,-2.500000,-130.000000,0.000000,-3.170000
1726037739.379792,14.999999,14.999999,17.160000,0,126,-2.500000,-130.000000,0.000000,-3.170000
1726037739.389827,14.999999,14.999999,17.160000,0,126,-2.500000,-130.000000,0.000000,-3.170000
1726037739.399923,14.999999,14.999999,17.170000,0,126,-3.020000,-130.000000,0.000000,-1.840000
1726037739.410026,14.999999,14.999999,17.150000,0,126,-4.060000,-130.000000,0.000000,-1.840000
1726037739.420056,14.999999,14.999999,17.150000,0,126,-4.060000,-130.000000,0.000000,-1.840000
1726037739.430113,14.999999,14.999999,17.150000,0,126,-4.060000,-130.000000,0.000000,-1.840000
1726037739.440215,14.999999,14.999999,17.160000,0,126,-3.030000,-130.000000,0.000000,-1.840000
1726037739.450363,14.999999,14.999999,17.160000,0,126,-2.470000,-130.000000,0.000000,-1.650000
1726037739.460346,14.999999,14.999999,17.160000,0,126,-2.470000,-130.000000,0.000000,-1.650000
1726037739.470429,14.999999,14.999999,17.150000,0,126,-1.630000,-130.000000,0.000000,-1.650000
1726037739.480616,14.999999,14.999999,17.150000,0,126,-1.630000,-130.000000,0.000000,-1.650000
1726037739.490547,14.999999,14.999999,17.160000,0,126,-0.860000,-130.000000,0.000000,0.590000
1726037739.500635,14.999999,14.999999,17.160000,0,126,-0.860000,-130.000000,0.000000,0.590000
1726037739.510756,14.999999,14.999999,17.150000,0,126,-0.950000,-130.000000,0.000000,0.590000
1726037739.520734,14.999999,14.999999,17.150000,0,126,-0.950000,-130.000000,0.000000,0.590000
1726037739.530807,14.999999,14.999999,17.120001,0,126,0.150000,-130.000000,0.000000,0.590000
1726037739.540885,14.999999,14.999999,17.120001,0,126,0.150000,-130.000000,0.000000,0.590000
1726037739.551015,14.999999,14.999999,17.109999,0,126,0.080000,-130.000000,0.000000,0.590000
1726037739.561034,14.999999,14.999999,17.109999,0,126,0.080000,-130.000000,0.000000,0.590000
1726037739.571109,14.999999,14.999999,17.120001,0,126,0.250000,-130.000000,0.000000,0.590000
1726037739.581192,14.999999,14.999999,17.120001,0,126,0.250000,-130.000000,0.000000,0.590000
1726037739.591219,14.999999,14.999999,17.100000,0,126,0.390000,-130.000000,0.000000,0.590000
1726037739.601287,14.999999,14.999999,17.100000,0,126,0.390000,-130.000000,0.000000,0.590000
1726037739.611454,14.999999,14.999999,17.080000,0,128,0.680000,-128.000000,0.000000,0.590000
1726037739.621451,14.999999,14.999999,17.080000,0,128,0.680000,-128.000000,0.000000,0.590000
1726037739.631535,14.999999,14.999999,17.070000,0,128,0.610000,-128.000000,0.000000,0.590000
1726037739.641610,14.999999,14.999999,17.070000,0,128,0.610000,-128.000000,0.000000,0.590000
1726037739.651687,14.999999,14.999999,17.070000,0,128,0.450000,-128.000000,0.000000,0.590000
1726037739.661719,14.999999,14.999999,17.070000,0,128,0.450000,-128.000000,0.000000,0.590000
1726037739.671850,14.999999,14.999999,17.059999,0,128,0.340000,-128.000000,0.000000,0.590000
1726037739.681927,14.999999,14.999999,17.059999,0,128,0.340000,-128.000000,0.000000,0.590000
1726037739.692017,14.999999,14.999999,17.049999,0,128,0.340000,-128.000000,0.000000,0.590000
1726037739.702036,14.999999,14.999999,17.049999,0,128,0.340000,-128.000000,0.000000,0.590000
1726037739.712184,14.999999,14.999999,17.039999,0,128,0.410000,-128.000000,0.000000,0.590000
1726037739.722176,14.999999,14.999999,17.039999,0,128,0.410000,-128.000000,0.000000,0.590000
1726037739.732210,14.999999,14.999999,17.039999,0,128,0.470000,-128.000000,0.000000,0.590000
1726037739.742294,14.999999,14.999999,17.039999,0,128,0.470000,-128.000000,0.000000,0.590000
1726037739.752344,14.999999,14.999999,17.039999,0,128,0.490000,-128.000000,0.000000,0.590000
1726037739.762437,14.999999,14.999999,17.039999,0,128,0.490000,-128.000000,0.000000,0.590000
1726037739.772622,14.999999,14.999999,17.020000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.783078,14.999999,14.999999,17.020000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.792874,14.999999,14.999999,17.010000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.802928,14.999999,14.999999,17.010000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.813112,14.999999,14.999999,17.000000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.823118,14.999999,14.999999,17.000000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.833239,14.999999,14.999999,17.000000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.843309,14.999999,14.999999,17.000000,0,128,0.480000,-128.000000,0.000000,0.590000
1726037739.853319,14.999999,14.999999,16.990000,0,128,0.490000,-128.000000,0.000000,3.350000
