time_stamp,latitude,longitude,height,speed,sensor_time_counter
1726037747.343781,35.45148099,139.63701298,42.494079,nan,0
1726037747.353736,35.45148081,139.63701341,42.493818,nan,0
1726037747.363399,35.45148063,139.63701384,42.493557,nan,0
1726037747.373943,35.45148045,139.63701426,42.493288,nan,0
1726037747.382243,35.45148026,139.63701469,42.492982,nan,0
1726037747.392407,35.45148008,139.63701512,42.492625,nan,0
1726037747.402192,35.45147990,139.63701555,42.492229,nan,0
1726037747.413755,35.45147972,139.63701598,42.491796,nan,0
1726037747.423211,35.45147954,139.63701641,42.491343,nan,0
1726037747.433762,35.45147936,139.63701684,42.490891,nan,0
1726037747.443710,35.45147918,139.63701727,42.490444,nan,0
1726037747.453616,35.45147899,139.63701770,42.489995,nan,0
1726037747.463765,35.45147881,139.63701813,42.489536,nan,0
1726037747.473263,35.45147863,139.63701856,42.489070,nan,0
1726037747.482465,35.45147845,139.63701899,42.488589,nan,0
1726037747.492273,35.45147827,139.63701942,42.488100,nan,0
1726037747.502372,35.45147809,139.63701985,42.487621,nan,0
1726037747.514303,35.45147791,139.63702028,42.487151,nan,0
1726037747.524482,35.45147773,139.63702071,42.486678,nan,0
1726037747.536733,35.45147735,139.63702118,42.514175,nan,0
1726037747.543536,35.45147717,139.63702161,42.513667,nan,0
1726037747.553708,35.45147699,139.63702204,42.513108,nan,0
1726037747.563633,35.45147681,139.63702247,42.512504,nan,0
1726037747.572004,35.45147663,139.63702291,42.511886,nan,0
1726037747.582227,35.45147645,139.63702334,42.511263,nan,0
1726037747.592411,35.45147627,139.63702377,42.510641,nan,0
1726037747.602392,35.45147608,139.63702420,42.510020,nan,0
1726037747.613762,35.45147590,139.63702464,42.509388,nan,0
1726037747.623565,35.45147572,139.63702507,42.508740,nan,0
1726037747.633916,35.45147554,139.63702550,42.508086,nan,0
1726037747.643959,35.45147535,139.63702593,42.507441,nan,0
1726037747.653761,35.45147517,139.63702637,42.506819,nan,0
1726037747.663899,35.45147499,139.63702680,42.506237,nan,0
1726037747.672164,35.45147481,139.63702723,42.505688,nan,0
1726037747.682006,35.45147462,139.63702767,42.505148,nan,0
1726037747.692363,35.45147444,139.63702810,42.504612,nan,0
1726037747.702320,35.45147426,139.63702853,42.504088,nan,0
1726037747.713776,35.45147408,139.63702897,42.503585,nan,0
1726037747.723531,35.45147389,139.63702940,42.503116,nan,0
1726037747.733414,35.45147371,139.63702983,42.502685,nan,0
1726037747.743580,35.45147353,139.63703027,42.502281,nan,0
1726037747.753700,35.45147334,139.63703070,42.501891,nan,0
1726037747.763598,35.45147316,139.63703114,42.501514,nan,0
1726037747.772354,35.45147298,139.63703157,42.501153,nan,0
1726037747.782085,35.45147280,139.63703201,42.500810,nan,0
1726037747.792222,35.45147261,139.63703244,42.500491,nan,0
1726037747.802462,35.45147243,139.63703288,42.500203,nan,0
1726037747.813938,35.45147225,139.63703332,42.499936,nan,0
1726037747.823705,35.45147207,139.63703375,42.499676,nan,0
1726037747.833797,35.45147188,139.63703419,42.499409,nan,0
1726037747.843420,35.45147170,139.63703463,42.499144,nan,0
1726037747.853545,35.45147152,139.63703506,42.498899,nan,0
1726037747.863737,35.45147134,139.63703550,42.498679,nan,0
1726037747.872356,35.45147115,139.63703594,42.498474,nan,0
1726037747.882179,35.45147097,139.63703638,42.498259,nan,0
1726037747.892375,35.45147079,139.63703681,42.498023,nan,0
1726037747.901922,35.45147061,139.63703725,42.497777,nan,0
1726037747.913909,35.45147042,139.63703769,42.497529,nan,0
1726037747.923726,35.45147024,139.63703813,42.497275,nan,0
1726037747.933922,35.45147006,139.63703857,42.497024,nan,0
1726037747.943390,35.45146988,139.63703900,42.496790,nan,0
1726037747.953858,35.45146969,139.63703944,42.496568,nan,0
1726037747.963674,35.45146951,139.63703988,42.496351,nan,0
1726037747.972080,35.45146933,139.63704032,42.496132,nan,0
1726037747.982380,35.45146915,139.63704076,42.495901,nan,0
1726037747.991811,35.45146896,139.63704120,42.495667,nan,0
1726037748.002330,35.45146878,139.63704164,42.495458,nan,0
1726037748.014817,35.45146860,139.63704208,42.495286,nan,0
1726037748.023823,35.45146841,139.63704252,42.495141,nan,0
1726037748.033638,35.45146823,139.63704295,42.495005,nan,0
1726037748.043485,35.45146805,139.63704339,42.494863,nan,0
1726037748.056853,35.45146766,139.63704477,42.514105,nan,0
1726037748.063429,35.45146747,139.63704521,42.513954,nan,0
1726037748.072315,35.45146729,139.63704565,42.513792,nan,0
1726037748.082069,35.45146710,139.63704609,42.513606,nan,0
1726037748.092243,35.45146692,139.63704653,42.513395,nan,0
1726037748.101742,35.45146673,139.63704697,42.513178,nan,0
1726037748.113828,35.45146655,139.63704740,42.512954,nan,0
1726037748.123716,35.45146636,139.63704784,42.512706,nan,0
1726037748.133813,35.45146617,139.63704828,42.512432,nan,0
1726037748.143816,35.45146599,139.63704872,42.512142,nan,0
1726037748.153286,35.45146580,139.63704916,42.511827,nan,0
1726037748.163833,35.45146562,139.63704960,42.511484,nan,0
1726037748.172128,35.45146543,139.63705004,42.511119,nan,0
1726037748.182234,35.45146525,139.63705048,42.510731,nan,0
1726037748.192083,35.45146507,139.63705092,42.510328,nan,0
1726037748.201925,35.45146488,139.63705136,42.509933,nan,0
1726037748.213437,35.45146470,139.63705180,42.509559,nan,0
1726037748.223891,35.45146451,139.63705223,42.509197,nan,0
1726037748.233721,35.45146432,139.63705267,42.508840,nan,0
1726037748.243781,35.45146414,139.63705311,42.508487,nan,0
1726037748.253517,35.45146395,139.63705355,42.508144,nan,0
1726037748.263502,35.45146377,139.63705399,42.507839,nan,0
1726037748.272336,35.45146358,139.63705443,42.507588,nan,0
1726037748.282168,35.45146340,139.63705487,42.507387,nan,0
1726037748.292398,35.45146321,139.63705531,42.507240,nan,0
1726037748.302426,35.45146302,139.63705575,42.507147,nan,0
1726037748.313463,35.45146284,139.63705620,42.507078,nan,0
1726037748.323918,35.45146265,139.63705664,42.507005,nan,0
1726037748.333669,35.45146246,139.63705708,42.506950,nan,0
1726037748.343936,35.45146228,139.63705752,42.506937,nan,0
1726037748.353648,35.45146209,139.63705796,42.506971,nan,0
1726037748.363471,35.45146191,139.63705841,42.507042,nan,0
1726037748.372179,35.45146172,139.63705885,42.507127,nan,0
1726037748.382388,35.45146153,139.63705929,42.507207,nan,0
1726037748.392190,35.45146135,139.63705974,42.507280,nan,0
1726037748.402436,35.45146116,139.63706018,42.507348,nan,0
1726037748.413502,35.45146098,139.63706063,42.507408,nan,0
1726037748.423767,35.45146079,139.63706107,42.507467,nan,0
1726037748.433950,35.45146060,139.63706152,42.507516,nan,0
1726037748.443729,35.45146041,139.63706196,42.507528,nan,0
1726037748.453948,35.45146023,139.63706241,42.507484,nan,0
1726037748.463324,35.45146004,139.63706285,42.507403,nan,0
1726037748.472393,35.45145986,139.63706330,42.507301,nan,0
1726037748.482337,35.45145967,139.63706374,42.507174,nan,0
1726037748.492353,35.45145948,139.63706418,42.507019,nan,0
1726037748.502353,35.45145930,139.63706463,42.506845,nan,0
1726037748.514189,35.45145911,139.63706507,42.506659,nan,0
1726037748.524612,35.45145893,139.63706552,42.506448,nan,0
1726037748.536548,35.45145842,139.63706602,42.513522,nan,0
1726037748.544048,35.45145824,139.63706647,42.513189,nan,0
1726037748.553654,35.45145805,139.63706691,42.512803,nan,0
1726037748.563706,35.45145787,139.63706736,42.512404,nan,0
1726037748.571804,35.45145768,139.63706780,42.512008,nan,0
1726037748.582378,35.45145750,139.63706824,42.511599,nan,0
1726037748.592410,35.45145731,139.63706869,42.511147,nan,0
1726037748.602223,35.45145713,139.63706913,42.510661,nan,0
1726037748.613755,35.45145694,139.63706958,42.510164,nan,0
1726037748.623082,35.45145676,139.63707002,42.509659,nan,0
1726037748.633744,35.45145658,139.63707046,42.509127,nan,0
1726037748.643545,35.45145639,139.63707091,42.508562,nan,0
1726037748.653721,35.45145621,139.63707135,42.507969,nan,0
1726037748.663772,35.45145602,139.63707179,42.507371,nan,0
1726037748.671738,35.45145584,139.63707223,42.506789,nan,0
1726037748.682343,35.45145565,139.63707268,42.506220,nan,0
1726037748.692310,35.45145547,139.63707312,42.505641,nan,0
1726037748.702582,35.45145528,139.63707356,42.505052,nan,0
1726037748.713794,35.45145510,139.63707401,42.504482,nan,0
1726037748.723562,35.45145491,139.63707445,42.503963,nan,0
1726037748.733758,35.45145473,139.63707489,42.503525,nan,0
1726037748.743959,35.45145454,139.63707534,42.503208,nan,0
1726037748.753911,35.45145436,139.63707578,42.503035,nan,0
1726037748.763721,35.45145417,139.63707622,42.502989,nan,0
1726037748.772569,35.45145399,139.63707667,42.503053,nan,0
1726037748.781968,35.45145380,139.63707711,42.503203,nan,0
1726037748.792416,35.45145362,139.63707756,42.503410,nan,0
1726037748.802387,35.45145343,139.63707800,42.503649,nan,0
1726037748.813967,35.45145325,139.63707845,42.503904,nan,0
1726037748.823754,35.45145306,139.63707889,42.504187,nan,0
1726037748.833587,35.45145288,139.63707934,42.504498,nan,0
1726037748.843935,35.45145269,139.63707978,42.504814,nan,0
1726037748.853751,35.45145250,139.63708023,42.505108,nan,0
1726037748.864092,35.45145232,139.63708067,42.505349,nan,0
1726037748.872169,35.45145213,139.63708112,42.505516,nan,0
1726037748.882007,35.45145195,139.63708156,42.505611,nan,0
1726037748.892263,35.45145176,139.63708201,42.505662,nan,0
1726037748.902543,35.45145157,139.63708245,42.505686,nan,0
1726037748.913779,35.45145138,139.63708290,42.505663,nan,0
1726037748.923901,35.45145120,139.63708334,42.505571,nan,0
1726037748.933587,35.45145101,139.63708378,42.505392,nan,0
1726037748.943975,35.45145082,139.63708423,42.505123,nan,0
1726037748.953928,35.45145063,139.63708467,42.504782,nan,0
1726037748.963866,35.45145044,139.63708511,42.504381,nan,0
1726037748.972430,35.45145025,139.63708555,42.503902,nan,0
1726037748.982236,35.45145006,139.63708599,42.503323,nan,0
1726037748.992066,35.45144987,139.63708644,42.502637,nan,0
1726037749.002279,35.45144968,139.63708688,42.501850,nan,0
1726037749.015132,35.45144950,139.63708732,42.500973,nan,0
1726037749.023951,35.45144931,139.63708776,42.500023,nan,0
1726037749.033784,35.45144912,139.63708820,42.499013,nan,0
1726037749.043966,35.45144893,139.63708864,42.497944,nan,0
1726037749.056771,35.45144851,139.63709004,42.516274,nan,0
1726037749.063758,35.45144832,139.63709048,42.515124,nan,0
1726037749.072252,35.45144813,139.63709092,42.513935,nan,0
1726037749.082402,35.45144794,139.63709137,42.512704,nan,0
1726037749.092048,35.45144775,139.63709181,42.511436,nan,0
1726037749.102392,35.45144756,139.63709225,42.510150,nan,0
1726037749.113942,35.45144737,139.63709269,42.508883,nan,0
1726037749.123725,35.45144719,139.63709313,42.507663,nan,0
1726037749.133923,35.45144700,139.63709358,42.506488,nan,0
1726037749.143387,35.45144681,139.63709402,42.505356,nan,0
1726037749.153911,35.45144663,139.63709446,42.504289,nan,0
1726037749.163720,35.45144644,139.63709490,42.503302,nan,0
1726037749.172387,35.45144625,139.63709535,42.502387,nan,0
1726037749.182169,35.45144607,139.63709579,42.501521,nan,0
1726037749.192452,35.45144588,139.63709623,42.500699,nan,0
1726037749.202272,35.45144569,139.63709668,42.499941,nan,0
1726037749.213615,35.45144551,139.63709712,42.499298,nan,0
1726037749.223768,35.45144532,139.63709757,42.498808,nan,0
1726037749.233612,35.45144514,139.63709801,42.498451,nan,0
1726037749.243733,35.45144495,139.63709846,42.498194,nan,0
1726037749.253205,35.45144476,139.63709890,42.498026,nan,0
1726037749.263767,35.45144458,139.63709935,42.497944,nan,0
1726037749.272234,35.45144439,139.63709980,42.497949,nan,0
1726037749.282388,35.45144420,139.63710024,42.498034,nan,0
1726037749.292363,35.45144402,139.63710069,42.498172,nan,0
1726037749.301965,35.45144383,139.63710114,42.498345,nan,0
1726037749.313824,35.45144364,139.63710158,42.498560,nan,0
1726037749.323614,35.45144345,139.63710203,42.498826,nan,0
1726037749.333701,35.45144326,139.63710248,42.499124,nan,0
1726037749.343560,35.45144308,139.63710292,42.499428,nan,0
1726037749.353375,35.45144289,139.63710337,42.499726,nan,0
1726037749.363783,35.45144270,139.63710382,42.500022,nan,0
1726037749.372408,35.45144251,139.63710426,42.500325,nan,0
1726037749.382412,35.45144232,139.63710471,42.500623,nan,0
1726037749.392190,35.45144213,139.63710515,42.500891,nan,0
1726037749.402363,35.45144194,139.63710560,42.501108,nan,0
1726037749.413198,35.45144175,139.63710605,42.501283,nan,0
1726037749.423950,35.45144156,139.63710649,42.501433,nan,0
1726037749.433744,35.45144137,139.63710694,42.501558,nan,0
1726037749.443806,35.45144118,139.63710738,42.501657,nan,0
1726037749.452746,35.45144099,139.63710783,42.501716,nan,0
1726037749.463350,35.45144080,139.63710827,42.501716,nan,0
1726037749.472407,35.45144060,139.63710872,42.501647,nan,0
1726037749.482161,35.45144041,139.63710916,42.501513,nan,0
1726037749.492438,35.45144022,139.63710961,42.501326,nan,0
1726037749.502309,35.45144003,139.63711005,42.501099,nan,0
1726037749.514168,35.45143984,139.63711049,42.500836,nan,0
1726037749.524998,35.45143964,139.63711094,42.500520,nan,0
1726037749.536847,35.45143934,139.63711140,42.523442,nan,0
1726037749.543761,35.45143914,139.63711185,42.523056,nan,0
1726037749.553897,35.45143895,139.63711229,42.522658,nan,0
1726037749.563558,35.45143876,139.63711273,42.522231,nan,0
1726037749.572272,35.45143856,139.63711318,42.521752,nan,0
1726037749.582391,35.45143837,139.63711362,42.521207,nan,0
1726037749.592219,35.45143818,139.63711406,42.520611,nan,0
1726037749.602349,35.45143798,139.63711451,42.520002,nan,0
1726037749.613762,35.45143779,139.63711495,42.519400,nan,0
1726037749.623592,35.45143760,139.63711539,42.518793,nan,0
1726037749.633745,35.45143740,139.63711584,42.518183,nan,0
1726037749.643931,35.45143721,139.63711628,42.517596,nan,0
1726037749.653930,35.45143701,139.63711673,42.517062,nan,0
1726037749.663774,35.45143682,139.63711717,42.516586,nan,0
1726037749.672015,35.45143662,139.63711762,42.516161,nan,0
1726037749.682163,35.45143643,139.63711807,42.515782,nan,0
1726037749.692447,35.45143623,139.63711851,42.515453,nan,0
1726037749.702254,35.45143604,139.63711896,42.515179,nan,0
1726037749.713720,35.45143585,139.63711941,42.514963,nan,0
1726037749.723211,35.45143565,139.63711985,42.514812,nan,0
1726037749.733761,35.45143546,139.63712030,42.514731,nan,0
1726037749.743682,35.45143526,139.63712075,42.514705,nan,0
1726037749.753522,35.45143507,139.63712120,42.514697,nan,0
1726037749.763743,35.45143488,139.63712164,42.514696,nan,0
1726037749.771914,35.45143468,139.63712209,42.514722,nan,0
1726037749.782315,35.45143449,139.63712254,42.514803,nan,0
1726037749.792203,35.45143430,139.63712299,42.514940,nan,0
1726037749.802407,35.45143410,139.63712344,42.515108,nan,0
1726037749.813760,35.45143391,139.63712389,42.515275,nan,0
1726037749.823183,35.45143372,139.63712434,42.515433,nan,0
1726037749.833795,35.45143352,139.63712478,42.515591,nan,0
1726037749.843571,35.45143333,139.63712523,42.515743,nan,0
1726037749.852352,35.45143314,139.63712568,42.515866,nan,0
1726037749.863639,35.45143294,139.63712613,42.515963,nan,0
1726037749.873158,35.45143275,139.63712658,42.516062,nan,0
1726037749.881833,35.45143256,139.63712703,42.516170,nan,0
1726037749.892373,35.45143237,139.63712748,42.516268,nan,0
1726037749.902441,35.45143217,139.63712793,42.516335,nan,0
1726037749.913793,35.45143198,139.63712838,42.516366,nan,0
1726037749.923947,35.45143179,139.63712883,42.516375,nan,0
1726037749.933773,35.45143160,139.63712928,42.516379,nan,0
1726037749.943658,35.45143140,139.63712973,42.516378,nan,0
1726037749.953750,35.45143121,139.63713018,42.516356,nan,0
1726037749.964161,35.45143102,139.63713063,42.516304,nan,0
1726037749.972158,35.45143083,139.63713108,42.516217,nan,0
1726037749.982321,35.45143063,139.63713153,42.516085,nan,0
1726037749.991963,35.45143044,139.63713198,42.515901,nan,0
1726037750.002181,35.45143025,139.63713243,42.515672,nan,0
1726037750.015043,35.45143005,139.63713288,42.515395,nan,0
1726037750.023711,35.45142986,139.63713333,42.515055,nan,0
1726037750.033822,35.45142966,139.63713378,42.514653,nan,0
1726037750.043315,35.45142947,139.63713422,42.514195,nan,0
1726037750.056899,35.45142900,139.63713565,42.533023,nan,0
1726037750.063405,35.45142880,139.63713610,42.532450,nan,0
1726037750.072235,35.45142861,139.63713655,42.531805,nan,0
1726037750.082243,35.45142841,139.63713699,42.531104,nan,0
1726037750.091914,35.45142821,139.63713744,42.530359,nan,0
1726037750.102359,35.45142802,139.63713789,42.529579,nan,0
1726037750.113687,35.45142782,139.63713833,42.528758,nan,0
1726037750.123814,35.45142762,139.63713878,42.527899,nan,0
1726037750.133663,35.45142743,139.63713923,42.527035,nan,0
1726037750.143469,35.45142723,139.63713968,42.526213,nan,0
1726037750.153640,35.45142703,139.63714013,42.525474,nan,0
1726037750.163812,35.45142684,139.63714058,42.524828,nan,0
1726037750.172287,35.45142664,139.63714102,42.524252,nan,0
1726037750.182097,35.45142644,139.63714147,42.523713,nan,0
1726037750.191918,35.45142624,139.63714192,42.523182,nan,0
1726037750.202139,35.45142604,139.63714237,42.522638,nan,0
1726037750.213629,35.45142584,139.63714282,42.522033,nan,0
1726037750.223455,35.45142564,139.63714326,42.521310,nan,0
1726037750.233849,35.45142544,139.63714371,42.520449,nan,0
1726037750.243163,35.45142524,139.63714416,42.519487,nan,0
1726037750.253599,35.45142504,139.63714461,42.518479,nan,0
1726037750.263814,35.45142484,139.63714505,42.517448,nan,0
1726037750.272104,35.45142464,139.63714550,42.516385,nan,0
1726037750.282397,35.45142444,139.63714595,42.515296,nan,0
1726037750.292247,35.45142423,139.63714640,42.514220,nan,0
1726037750.301973,35.45142404,139.63714685,42.513187,nan,0
1726037750.313674,35.45142384,139.63714729,42.512184,nan,0
1726037750.323971,35.45142364,139.63714774,42.511194,nan,0
1726037750.333673,35.45142344,139.63714819,42.510230,nan,0
1726037750.343965,35.45142324,139.63714864,42.509314,nan,0
1726037750.353473,35.45142304,139.63714909,42.508445,nan,0
1726037750.363653,35.45142285,139.63714955,42.507601,nan,0
1726037750.372467,35.45142265,139.63715000,42.506765,nan,0
1726037750.382176,35.45142245,139.63715045,42.505938,nan,0
1726037750.392357,35.45142225,139.63715090,42.505138,nan,0
1726037750.401770,35.45142206,139.63715135,42.504386,nan,0
1726037750.413922,35.45142186,139.63715181,42.503686,nan,0
1726037750.423632,35.45142166,139.63715226,42.503041,nan,0
1726037750.433989,35.45142147,139.63715272,42.502450,nan,0
1726037750.443964,35.45142127,139.63715317,42.501890,nan,0
1726037750.453324,35.45142107,139.63715363,42.501341,nan,0
1726037750.463915,35.45142088,139.63715408,42.500807,nan,0
1726037750.472239,35.45142068,139.63715454,42.500300,nan,0
1726037750.482735,35.45142049,139.63715500,42.499813,nan,0
1726037750.492172,35.45142029,139.63715545,42.499336,nan,0
1726037750.502409,35.45142010,139.63715591,42.498865,nan,0
1726037750.513777,35.45141991,139.63715637,42.498396,nan,0
1726037750.524995,35.45141971,139.63715683,42.497922,nan,0
1726037750.536627,35.45141874,139.63715736,42.531279,nan,0
1726037750.543535,35.45141855,139.63715782,42.530811,nan,0
1726037750.553701,35.45141835,139.63715828,42.530355,nan,0
1726037750.563195,35.45141816,139.63715873,42.529938,nan,0
1726037750.572416,35.45141796,139.63715919,42.529576,nan,0
1726037750.582237,35.45141777,139.63715965,42.529255,nan,0
1726037750.592397,35.45141757,139.63716011,42.528963,nan,0
1726037750.602321,35.45141737,139.63716057,42.528709,nan,0
1726037750.613307,35.45141718,139.63716103,42.528495,nan,0
1726037750.623702,35.45141698,139.63716149,42.528306,nan,0
1726037750.633659,35.45141678,139.63716195,42.528147,nan,0
1726037750.643810,35.45141658,139.63716241,42.528038,nan,0
1726037750.653631,35.45141639,139.63716287,42.527990,nan,0
1726037750.664082,35.45141619,139.63716333,42.527993,nan,0
1726037750.672170,35.45141599,139.63716379,42.528030,nan,0
1726037750.682384,35.45141579,139.63716425,42.528066,nan,0
1726037750.692208,35.45141559,139.63716471,42.528071,nan,0
1726037750.702348,35.45141539,139.63716517,42.528033,nan,0
1726037750.713920,35.45141519,139.63716563,42.527945,nan,0
1726037750.723330,35.45141499,139.63716608,42.527796,nan,0
1726037750.733897,35.45141479,139.63716654,42.527596,nan,0
1726037750.743742,35.45141459,139.63716700,42.527359,nan,0
1726037750.753932,35.45141438,139.63716746,42.527083,nan,0
1726037750.763742,35.45141418,139.63716792,42.526767,nan,0
1726037750.772059,35.45141398,139.63716838,42.526431,nan,0
1726037750.782203,35.45141378,139.63716883,42.526115,nan,0
1726037750.792378,35.45141357,139.63716929,42.525840,nan,0
1726037750.802396,35.45141337,139.63716975,42.525615,nan,0
1726037750.813752,35.45141316,139.63717021,42.525435,nan,0
1726037750.823762,35.45141296,139.63717066,42.525282,nan,0
1726037750.833739,35.45141275,139.63717112,42.525146,nan,0
1726037750.843917,35.45141255,139.63717158,42.525032,nan,0
1726037750.852197,35.45141234,139.63717204,42.524947,nan,0
1726037750.863909,35.45141214,139.63717250,42.524896,nan,0
1726037750.872452,35.45141194,139.63717296,42.524894,nan,0
1726037750.882356,35.45141173,139.63717342,42.524936,nan,0
1726037750.892450,35.45141153,139.63717388,42.525002,nan,0
1726037750.902300,35.45141132,139.63717434,42.525084,nan,0
1726037750.913941,35.45141112,139.63717480,42.525188,nan,0
1726037750.923219,35.45141092,139.63717526,42.525301,nan,0
1726037750.933714,35.45141072,139.63717572,42.525392,nan,0
1726037750.944080,35.45141051,139.63717619,42.525452,nan,0
1726037750.953730,35.45141031,139.63717665,42.525479,nan,0
1726037750.963764,35.45141011,139.63717711,42.525469,nan,0
1726037750.972210,35.45140991,139.63717757,42.525419,nan,0
1726037750.982030,35.45140971,139.63717804,42.525323,nan,0
1726037750.992171,35.45140951,139.63717850,42.525179,nan,0
1726037751.002574,35.45140931,139.63717896,42.524975,nan,0
1726037751.014823,35.45140911,139.63717942,42.524707,nan,0
1726037751.023764,35.45140891,139.63717988,42.524385,nan,0
1726037751.033170,35.45140871,139.63718035,42.524034,nan,0
1726037751.046895,35.45140820,139.63718169,42.538496,nan,0
1726037751.053925,35.45140800,139.63718216,42.538122,nan,0
1726037751.063758,35.45140780,139.63718262,42.537724,nan,0
1726037751.072385,35.45140760,139.63718308,42.537316,nan,0
1726037751.081820,35.45140740,139.63718355,42.536931,nan,0
1726037751.092353,35.45140720,139.63718401,42.536567,nan,0
1726037751.102193,35.45140700,139.63718448,42.536177,nan,0
1726037751.113800,35.45140680,139.63718494,42.535740,nan,0
1726037751.123612,35.45140660,139.63718541,42.535277,nan,0
1726037751.133431,35.45140640,139.63718587,42.534796,nan,0
1726037751.143745,35.45140621,139.63718634,42.534285,nan,0
1726037751.153609,35.45140601,139.63718680,42.533717,nan,0
1726037751.163835,35.45140581,139.63718726,42.533075,nan,0
1726037751.172255,35.45140561,139.63718773,42.532389,nan,0
1726037751.182374,35.45140541,139.63718819,42.531709,nan,0
1726037751.191858,35.45140521,139.63718866,42.531029,nan,0
1726037751.202429,35.45140501,139.63718912,42.530304,nan,0
1726037751.213606,35.45140481,139.63718958,42.529541,nan,0
1726037751.223778,35.45140461,139.63719005,42.528782,nan,0
1726037751.233741,35.45140441,139.63719051,42.528028,nan,0
1726037751.243222,35.45140421,139.63719098,42.527267,nan,0
1726037751.253741,35.45140401,139.63719144,42.526516,nan,0
1726037751.263529,35.45140381,139.63719191,42.525799,nan,0
1726037751.272393,35.45140361,139.63719237,42.525134,nan,0
1726037751.282214,35.45140341,139.63719283,42.524511,nan,0
1726037751.292017,35.45140321,139.63719330,42.523887,nan,0
1726037751.302196,35.45140301,139.63719376,42.523233,nan,0
1726037751.313930,35.45140281,139.63719423,42.522581,nan,0
1726037751.323923,35.45140261,139.63719469,42.521971,nan,0
1726037751.333724,35.45140241,139.63719515,42.521410,nan,0
1726037751.343584,35.45140221,139.63719562,42.520891,nan,0
1726037751.353767,35.45140201,139.63719608,42.520407,nan,0
1726037751.363270,35.45140180,139.63719655,42.519936,nan,0
1726037751.372274,35.45140160,139.63719701,42.519462,nan,0
1726037751.382387,35.45140140,139.63719747,42.518975,nan,0
1726037751.392203,35.45140120,139.63719794,42.518475,nan,0
1726037751.402049,35.45140099,139.63719840,42.517987,nan,0
1726037751.413942,35.45140079,139.63719887,42.517546,nan,0
1726037751.423772,35.45140059,139.63719933,42.517145,nan,0
1726037751.433910,35.45140038,139.63719979,42.516730,nan,0
1726037751.443737,35.45140018,139.63720026,42.516261,nan,0
1726037751.453565,35.45139997,139.63720072,42.515734,nan,0
1726037751.463760,35.45139977,139.63720119,42.515158,nan,0
1726037751.472378,35.45139956,139.63720165,42.514551,nan,0
1726037751.482170,35.45139936,139.63720212,42.513925,nan,0
1726037751.492469,35.45139915,139.63720258,42.513289,nan,0
1726037751.502194,35.45139895,139.63720305,42.512661,nan,0
1726037751.514170,35.45139875,139.63720352,42.512064,nan,0
1726037751.524947,35.45139854,139.63720398,42.511518,nan,0
1726037751.536674,35.45139812,139.63720448,42.554407,nan,0
1726037751.543756,35.45139792,139.63720494,42.553999,nan,0
1726037751.553218,35.45139771,139.63720541,42.553648,nan,0
1726037751.563304,35.45139751,139.63720588,42.553332,nan,0
1726037751.572351,35.45139730,139.63720634,42.553028,nan,0
1726037751.582377,35.45139710,139.63720681,42.552734,nan,0
1726037751.592454,35.45139689,139.63720728,42.552480,nan,0
1726037751.602228,35.45139669,139.63720774,42.552280,nan,0
1726037751.613511,35.45139648,139.63720821,42.552124,nan,0
1726037751.623575,35.45139628,139.63720868,42.551979,nan,0
1726037751.633916,35.45139607,139.63720914,42.551811,nan,0
1726037751.643684,35.45139587,139.63720961,42.551610,nan,0
1726037751.653729,35.45139567,139.63721008,42.551368,nan,0
1726037751.663389,35.45139546,139.63721055,42.551080,nan,0
1726037751.672374,35.45139526,139.63721101,42.550758,nan,0
1726037751.682374,35.45139505,139.63721148,42.550442,nan,0
1726037751.692200,35.45139485,139.63721195,42.550169,nan,0
1726037751.702466,35.45139465,139.63721241,42.549954,nan,0
1726037751.713395,35.45139444,139.63721288,42.549788,nan,0
1726037751.723941,35.45139424,139.63721335,42.549664,nan,0
1726037751.733749,35.45139403,139.63721382,42.549602,nan,0
1726037751.743939,35.45139383,139.63721428,42.549625,nan,0
1726037751.753754,35.45139362,139.63721475,42.549723,nan,0
1726037751.763065,35.45139342,139.63721522,42.549853,nan,0
1726037751.772416,35.45139321,139.63721569,42.550001,nan,0
1726037751.782333,35.45139301,139.63721616,42.550176,nan,0
1726037751.792531,35.45139280,139.63721663,42.550375,nan,0
1726037751.802371,35.45139260,139.63721709,42.550577,nan,0
1726037751.813922,35.45139239,139.63721756,42.550775,nan,0
1726037751.823379,35.45139218,139.63721803,42.550988,nan,0
1726037751.833933,35.45139198,139.63721850,42.551242,nan,0
1726037751.843759,35.45139177,139.63721897,42.551540,nan,0
1726037751.853660,35.45139157,139.63721944,42.551849,nan,0
1726037751.863943,35.45139136,139.63721991,42.552143,nan,0
1726037751.872033,35.45139116,139.63722038,42.552451,nan,0
1726037751.882363,35.45139095,139.63722085,42.552805,nan,0
1726037751.892161,35.45139074,139.63722131,42.553190,nan,0
1726037751.902535,35.45139054,139.63722178,42.553562,nan,0
1726037751.913550,35.45139033,139.63722225,42.553889,nan,0
1726037751.923391,35.45139012,139.63722272,42.554176,nan,0
1726037751.933532,35.45138992,139.63722319,42.554438,nan,0
1726037751.943855,35.45138971,139.63722366,42.554682,nan,0
1726037751.953744,35.45138951,139.63722412,42.554903,nan,0
1726037751.963157,35.45138930,139.63722459,42.555090,nan,0
1726037751.972027,35.45138909,139.63722506,42.555239,nan,0
1726037751.982332,35.45138889,139.63722553,42.555338,nan,0
