time_stamp,data_value
1726037737.296251,1.000000
1726037737.306317,1.000000
1726037737.316368,1.000000
1726037737.326394,1.000000
1726037737.336457,1.000000
1726037737.346520,1.000000
1726037737.356597,1.000000
1726037737.366644,1.000000
1726037737.376707,1.000000
1726037737.386764,1.000000
1726037737.396826,1.000000
1726037737.406864,1.000000
1726037737.416924,1.000000
1726037737.426987,1.000000
1726037737.437054,1.000000
1726037737.447107,1.000000
1726037737.457172,1.000000
1726037737.467233,1.000000
1726037737.477291,1.000000
1726037737.487352,1.000000
1726037737.497421,1.000000
1726037737.507477,1.000000
1726037737.517534,1.000000
1726037737.527605,1.000000
1726037737.537680,1.000000
1726037737.547734,1.000000
1726037737.557796,1.000000
1726037737.567864,1.000000
1726037737.577923,1.000000
1726037737.588024,1.000000
1726037737.598079,1.000000
1726037737.608135,1.000000
1726037737.618195,1.000000
1726037737.628273,1.000000
1726037737.638357,1.000000
1726037737.648404,1.000000
1726037737.658458,1.000000
1726037737.668518,1.000000
1726037737.678587,1.000000
1726037737.688647,1.000000
1726037737.698704,1.000000
1726037737.708766,1.000000
1726037737.718826,1.000000
1726037737.728889,1.000000
1726037737.738963,1.000000
1726037737.749018,1.000000
1726037737.759087,1.000000
1726037737.769155,1.000000
1726037737.779186,1.000000
1726037737.789245,1.000000
1726037737.799305,1.000000
1726037737.809379,1.000000
1726037737.819433,1.000000
1726037737.829515,1.000000
1726037737.839569,1.000000
1726037737.849627,1.000000
1726037737.859693,1.000000
1726037737.869788,1.000000
1726037737.879856,1.000000
1726037737.889909,1.000000
1726037737.900002,1.000000
1726037737.910030,1.000000
1726037737.920092,1.000000
1726037737.930149,1.000000
1726037737.940224,1.000000
1726037737.950282,1.000000
1726037737.960340,1.000000
1726037737.970422,1.000000
1726037737.980550,1.000000
1726037737.990574,1.000000
1726037738.000639,1.000000
1726037738.010695,1.000000
1726037738.020750,1.000000
1726037738.030825,1.000000
1726037738.040883,1.000000
1726037738.050941,1.000000
1726037738.061003,1.000000
1726037738.071061,1.000000
1726037738.081080,1.000000
1726037738.091138,1.000000
1726037738.101208,1.000000
1726037738.111269,1.000000
1726037738.121325,1.000000
1726037738.131391,1.000000
1726037738.141444,1.000000
1726037738.151509,1.000000
1726037738.161564,1.000000
1726037738.171628,1.000000
1726037738.181683,1.000000
1726037738.191758,1.000000
1726037738.201825,1.000000
1726037738.211885,1.000000
1726037738.221943,1.000000
1726037738.231997,1.000000
1726037738.242070,1.000000
1726037738.252129,1.000000
1726037738.262154,1.000000
1726037738.272214,1.000000
1726037738.282273,1.000000
1726037738.292331,1.000000
1726037738.302399,1.000000
1726037738.312456,1.000000
1726037738.322515,1.000000
1726037738.332576,1.000000
1726037738.342636,1.000000
1726037738.352706,1.000000
1726037738.362766,1.000000
1726037738.372825,1.000000
1726037738.382885,1.000000
1726037738.392947,1.000000
1726037738.403009,1.000000
1726037738.413092,1.000000
1726037738.423150,1.000000
1726037738.433215,1.000000
1726037738.443274,1.000000
1726037738.453345,1.000000
1726037738.463402,1.000000
1726037738.473461,1.000000
1726037738.483523,1.000000
1726037738.493592,1.000000
1726037738.503663,1.000000
1726037738.513720,1.000000
1726037738.523776,1.000000
1726037738.533838,1.000000
1726037738.543900,1.000000
1726037738.554019,1.000000
1726037738.564076,1.000000
1726037738.574090,1.000000
1726037738.584154,1.000000
1726037738.594216,1.000000
1726037738.604269,1.000000
1726037738.614330,1.000000
1726037738.624388,1.000000
1726037738.634446,1.000000
1726037738.644514,1.000000
1726037738.654577,1.000000
1726037738.664643,1.000000
1726037738.674710,1.000000
1726037738.684767,1.000000
1726037738.694827,1.000000
1726037738.704895,1.000000
1726037738.714961,1.000000
1726037738.725021,1.000000
1726037738.735081,1.000000
1726037738.745146,1.000000
1726037738.755200,1.000000
1726037738.765234,1.000000
1726037738.775309,1.000000
1726037738.785391,1.000000
1726037738.795459,1.000000
1726037738.805513,1.000000
1726037738.815594,1.000000
1726037738.825997,1.000000
1726037738.836092,1.000000
1726037738.846141,1.000000
1726037738.856221,1.000000
1726037738.866281,1.000000
1726037738.876342,1.000000
1726037738.886402,1.000000
1726037738.896660,1.000000
1726037738.906714,1.000000
1726037738.916779,1.000000
1726037738.926820,1.000000
1726037738.936876,1.000000
1726037738.946964,1.000000
1726037738.957013,1.000000
1726037738.967086,1.000000
1726037738.977152,1.000000
1726037738.987219,1.000000
1726037738.997287,1.000000
1726037739.007346,1.000000
1726037739.017412,1.000000
1726037739.027475,1.000000
1726037739.037553,1.000000
1726037739.047602,1.000000
1726037739.057698,1.000000
1726037739.067765,1.000000
1726037739.077830,1.000000
1726037739.087888,1.000000
1726037739.097960,1.000000
1726037739.108026,1.000000
1726037739.118070,1.000000
1726037739.128131,1.000000
1726037739.138176,1.000000
1726037739.148235,1.000000
1726037739.158302,1.000000
1726037739.168370,1.000000
1726037739.178420,1.000000
1726037739.188493,1.000000
1726037739.198553,1.000000
1726037739.208608,1.000000
1726037739.218714,1.000000
