fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig-Phi_0,sig-Phi_1,sig-Intent_R,sig-Intent_F,sig-Intent_L,sig-DWB_0,sig-DWB_1,sig-RWB_0,sig-RWB_1,data-RWB_1-reached_waiting_box,data-RWB_1-hit_point_x_ego_frame,data-RWB_1-hit_point_y_ego_frame,data-RWB_1-distance,sig-CEWB_0,sig-CEWB_1,sig-ENLI_1,data-ENLI_1-stop_line_under_the_ego,data-ENLI_1-distance_from_ego_to_nearest_SL,data-ENLI_1-distance_from_rear_to_nearest_SL,data-ENLI_1-hit_point_x_ego_frame,data-ENLI_1-hit_point_y_ego_frame,sig-HALF_EXLI_1,data-HALF_EXLI_1-crosswalk_under_the_ego,data-HALF_EXLI_1-zebra_hit,data-HALF_EXLI_1-empty_crosswalk_hit,data-HALF_EXLI_1-second_stage,data-HALF_EXLI_1-required_num_sequential_hits,data-HALF_EXLI_1-registered_num_sequential_hits,sig-FULL_EXLI_1,data-FULL_EXLI_1-crosswalk_under_the_ego,data-FULL_EXLI_1-zebra_hit,data-FULL_EXLI_1-empty_crosswalk_hit,data-FULL_EXLI_1-second_stage,data-FULL_EXLI_1-required_num_sequential_hits,data-FULL_EXLI_1-registered_num_sequential_hits,data-FULL_EXLI_1-crosswalk_under_the_ego,data-FULL_EXLI_1-zebra_hit,data-FULL_EXLI_1-empty_crosswalk_hit,data-FULL_EXLI_1-second_stage,data-FULL_EXLI_1-required_num_sequential_hits,data-FULL_EXLI_1-registered_num_sequential_hits,sig-RIF_0,sig-RIF_1
1729486503.073233,IntersectionForward,1729486502.927688,1729486503.002286,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.106603,IntersectionForward,1729486502.927688,1729486503.002286,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.140219,IntersectionForward,1729486502.997020,1729486503.066302,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.173423,IntersectionForward,1729486502.997020,1729486503.066302,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.206820,IntersectionForward,1729486503.060027,1729486503.134523,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.240191,IntersectionForward,1729486503.060027,1729486503.197937,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.273578,IntersectionForward,1729486503.129239,1729486503.197937,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.307061,IntersectionForward,1729486503.129239,1729486503.197937,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.340537,IntersectionForward,1729486503.192700,1729486503.265034,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.373877,IntersectionForward,1729486503.259569,1729486503.337117,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.407351,IntersectionForward,1729486503.259569,1729486503.337117,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.440692,IntersectionForward,1729486503.332456,1729486503.404173,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.474489,IntersectionForward,1729486503.332456,1729486503.404173,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.507891,IntersectionForward,1729486503.397912,1729486503.468852,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.541391,IntersectionForward,1729486503.397912,1729486503.468852,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.574749,IntersectionForward,1729486503.463185,1729486503.468852,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.608262,IntersectionForward,1729486503.463185,1729486503.541216,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.641901,IntersectionForward,1729486503.463185,1729486503.541216,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.675083,IntersectionForward,1729486503.535952,1729486503.602949,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.708597,IntersectionForward,1729486503.535952,1729486503.667264,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.741833,IntersectionForward,1729486503.596269,1729486503.667264,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.775239,IntersectionForward,1729486503.596269,1729486503.732349,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.808648,IntersectionForward,1729486503.660569,1729486503.732349,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.841996,IntersectionForward,1729486503.725962,1729486503.732349,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.875401,IntersectionForward,1729486503.725962,1729486503.732349,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.908797,IntersectionForward,1729486503.725962,1729486503.863955,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.942158,IntersectionForward,1729486503.725962,1729486503.863955,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486503.975563,IntersectionForward,1729486503.860415,1729486503.932605,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.008909,IntersectionForward,1729486503.860415,1729486503.932605,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.042350,IntersectionForward,1729486503.929063,1729486503.932605,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.075707,IntersectionForward,1729486503.929063,1729486503.932605,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.109138,IntersectionForward,1729486503.929063,1729486504.064697,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.142540,IntersectionForward,1729486503.929063,1729486504.064697,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.175868,IntersectionForward,1729486504.061124,1729486504.136518,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.209266,IntersectionForward,1729486504.061124,1729486504.136518,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.242738,IntersectionForward,1729486504.061124,1729486504.201705,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.276061,IntersectionForward,1729486504.132118,1729486504.201705,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.309493,IntersectionForward,1729486504.132118,1729486504.265047,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.342871,IntersectionForward,1729486504.196379,1729486504.265047,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,0,0,-,-
1729486504.376220,IntersectionForward,1729486504.196379,1729486504.265047,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,1,true,4,0,false,0,0,-,-
1729486504.409631,IntersectionForward,1729486504.260588,1729486504.333107,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,2,true,4,0,false,0,0,-,-
1729486504.443024,IntersectionForward,1729486504.260588,1729486504.333107,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,0,true,4,0,false,0,0,-,-
1729486504.476494,IntersectionForward,1729486504.327466,1729486504.398369,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,0,true,4,0,false,3,0,-,-
1729486504.509831,IntersectionForward,1729486504.327466,1729486504.398369,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,0,true,4,0,false,3,0,-,-
1729486504.543199,IntersectionForward,1729486504.391967,1729486504.466896,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,0,true,4,0,false,3,0,-,-
1729486504.576569,IntersectionForward,1729486504.391967,1729486504.466896,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,3,1,-,-
1729486504.609975,IntersectionForward,1729486504.460176,1729486504.530115,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,false,3,2,-,-
1729486504.643373,IntersectionForward,1729486504.460176,1729486504.595796,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.676737,IntersectionForward,1729486504.523231,1729486504.595796,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.710177,IntersectionForward,1729486504.589882,1729486504.669912,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.743569,IntersectionForward,1729486504.589882,1729486504.669912,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.776927,IntersectionForward,1729486504.589882,1729486504.731173,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.810311,IntersectionForward,1729486504.664306,1729486504.731173,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.843881,IntersectionForward,1729486504.726676,1729486504.799964,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.877141,IntersectionForward,1729486504.726676,1729486504.799964,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.910572,IntersectionForward,1729486504.795602,1729486504.863773,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.943908,IntersectionForward,1729486504.795602,1729486504.863773,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486504.977350,IntersectionForward,1729486504.859344,1729486504.932658,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.010884,IntersectionForward,1729486504.859344,1729486504.932658,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.044093,IntersectionForward,1729486504.927686,1729486505.001358,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.077543,IntersectionForward,1729486504.927686,1729486505.001358,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.110902,IntersectionForward,1729486504.996020,1729486505.001358,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.144274,IntersectionForward,1729486504.996020,1729486505.069993,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.177648,IntersectionForward,1729486504.996020,1729486505.069993,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.211122,IntersectionForward,1729486505.064901,1729486505.135535,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.244429,IntersectionForward,1729486505.064901,1729486505.135535,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.277864,IntersectionForward,1729486505.129736,1729486505.203305,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.311332,IntersectionForward,1729486505.129736,1729486505.270141,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.344619,IntersectionForward,1729486505.197016,1729486505.270141,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.378037,IntersectionForward,1729486505.197016,1729486505.334623,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.411464,IntersectionForward,1729486505.262493,1729486505.334623,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,false,0,0,true,3,0,false,0,0,true,3,0,-,-
1729486505.444798,IntersectionForward,1729486505.327958,1729486505.402568,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,0,true,4,0,true,3,1,-,-
1729486505.478174,IntersectionForward,1729486505.327958,1729486505.402568,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,true,4,0,true,3,0,true,4,0,true,3,2,-,-
1729486505.511547,IntersectionForward,1729486505.396749,1729486505.402568,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,true,4,0,true,3,0,true,4,0,true,3,0,-,-
1729486505.578306,Intersection,1729486505.396749,1729486505.531174,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.611696,Intersection,1729486505.396749,1729486505.531174,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.645092,Intersection,1729486505.396749,1729486505.598891,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.678600,Intersection,1729486505.527937,1729486505.598891,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.711840,Intersection,1729486505.594724,1729486505.666948,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.745309,Intersection,1729486505.594724,1729486505.666948,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.778779,Intersection,1729486505.661796,1729486505.666948,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.812097,Intersection,1729486505.661796,1729486505.734658,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.845534,Intersection,1729486505.661796,1729486505.797642,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.879053,Intersection,1729486505.728109,1729486505.797642,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.912329,Intersection,1729486505.792775,1729486505.864681,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.945718,Intersection,1729486505.792775,1729486505.864681,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486505.979109,Intersection,1729486505.792775,1729486505.931423,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.012529,Intersection,1729486505.860197,1729486505.931423,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.045861,Intersection,1729486505.924909,1729486505.998488,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.079227,Intersection,1729486505.924909,1729486505.998488,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.112619,Intersection,1729486505.993436,1729486505.998488,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.146012,Intersection,1729486505.993436,1729486505.998488,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.179412,Intersection,1729486505.993436,1729486506.136100,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.212787,Intersection,1729486505.993436,1729486506.136100,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.246179,Intersection,1729486506.131746,1729486506.202624,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.279567,Intersection,1729486506.131746,1729486506.202624,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.312968,Intersection,1729486506.198337,1729486506.269786,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.346466,Intersection,1729486506.198337,1729486506.269786,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.379768,Intersection,1729486506.264218,1729486506.330554,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.413144,Intersection,1729486506.264218,1729486506.330554,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.446553,Intersection,1729486506.324915,1729486506.401255,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.479897,Intersection,1729486506.324915,1729486506.401255,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.513296,Intersection,1729486506.395672,1729486506.463491,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.546696,Intersection,1729486506.395672,1729486506.463491,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.580114,Intersection,1729486506.457464,1729486506.534160,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.613470,Intersection,1729486506.457464,1729486506.534160,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.646874,Intersection,1729486506.457464,1729486506.597193,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.680212,Intersection,1729486506.527197,1729486506.597193,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.713586,Intersection,1729486506.591016,1729486506.597193,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.746979,Intersection,1729486506.591016,1729486506.597193,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.780411,Intersection,1729486506.591016,1729486506.728572,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486506.813763,Intersection,1729486506.591016,1729486506.728572,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
