time_stamp,data_value
1726037734.840429,7.790000
1726037734.850491,7.870000
1726037734.860551,7.870000
1726037734.870614,8.000000
1726037734.880685,8.000000
1726037734.890748,8.100000
1726037734.900797,8.100000
1726037734.910860,8.110000
1726037734.920926,8.110000
1726037734.930985,8.040000
1726037734.941074,8.040000
1726037734.951112,8.030000
1726037734.961172,8.030000
1726037734.971244,7.390000
1726037734.981453,7.390000
1726037734.991523,5.600000
1726037735.001585,5.600000
1726037735.011652,5.020000
1726037735.021708,5.020000
1726037735.031763,3.080000
1726037735.041825,3.080000
1726037735.051895,2.500000
1726037735.061953,2.500000
1726037735.071995,1.670000
1726037735.082065,1.670000
1726037735.092124,1.800000
1726037735.102183,1.800000
1726037735.112242,2.170000
1726037735.122301,2.170000
1726037735.132377,4.390000
1726037735.142444,4.390000
1726037735.152481,6.630000
1726037735.162546,6.630000
1726037735.172610,7.330000
1726037735.182683,7.330000
1726037735.192747,8.320000
1726037735.202801,8.320000
1726037735.212867,8.850000
1726037735.222920,8.850000
1726037735.232981,8.230000
1726037735.243065,8.230000
1726037735.253111,7.710000
1726037735.263166,7.710000
1726037735.273232,7.130000
1726037735.283299,7.130000
1726037735.293364,6.880000
1726037735.303418,6.880000
1726037735.313477,7.080000
1726037735.323535,7.080000
1726037735.333600,7.240000
1726037735.343661,7.240000
1726037735.353730,7.330000
1726037735.363802,7.330000
1726037735.373860,7.440000
1726037735.383922,7.440000
1726037735.394027,7.390000
1726037735.404078,7.390000
1726037735.414139,7.330000
1726037735.424198,7.330000
1726037735.434258,7.330000
1726037735.444319,7.330000
1726037735.454379,7.350000
1726037735.464447,7.350000
1726037735.474507,6.760000
1726037735.484575,6.760000
1726037735.494644,4.920000
1726037735.504710,4.920000
1726037735.514765,2.820000
1726037735.524837,2.820000
1726037735.534903,2.310000
1726037735.544965,2.310000
1726037735.554986,1.120000
1726037735.565024,1.120000
1726037735.575083,0.580000
1726037735.585156,0.580000
1726037735.595219,1.340000
1726037735.605279,1.340000
1726037735.615347,2.030000
1726037735.625410,2.030000
1726037735.635490,2.730000
1726037735.645579,2.730000
1726037735.655629,2.930000
1726037735.665696,2.930000
1726037735.675756,2.610000
1726037735.685822,2.610000
1726037735.695879,2.400000
1726037735.705944,2.400000
1726037735.716000,2.160000
1726037735.726064,2.160000
1726037735.736130,2.180000
1726037735.746205,2.180000
1726037735.756265,2.310000
1726037735.766336,2.310000
1726037735.776395,2.390000
1726037735.786463,2.390000
1726037735.796517,2.410000
1726037735.806607,2.410000
1726037735.816670,2.350000
1726037735.826754,2.350000
1726037735.836821,2.310000
1726037735.846879,2.310000
1726037735.856936,2.310000
1726037735.867001,2.320000
1726037735.877064,2.320000
1726037735.887135,0.820000
1726037735.897195,0.820000
1726037735.907268,0.820000
1726037735.917320,-0.010000
1726037735.927380,-0.010000
1726037735.937457,0.920000
1726037735.947532,1.160000
1726037735.957584,1.160000
1726037735.967641,2.350000
1726037735.977698,2.350000
1726037735.987766,3.760000
1726037735.997828,3.760000
1726037736.008142,5.960000
1726037736.018159,5.960000
1726037736.028222,7.940000
1726037736.038291,7.940000
1726037736.048359,8.340000
1726037736.058411,8.340000
1726037736.068490,7.750000
1726037736.078555,7.750000
1726037736.088628,7.240000
1726037736.098705,7.240000
1726037736.108761,6.670000
1726037736.118816,6.670000
1726037736.128878,6.410000
1726037736.138936,6.410000
1726037736.148995,6.600000
1726037736.159054,6.600000
1726037736.169117,6.780000
1726037736.179186,6.780000
1726037736.189243,6.890000
1726037736.199309,6.890000
1726037736.209362,7.010000
1726037736.219695,7.010000
1726037736.229763,6.980000
1726037736.239833,6.980000
1726037736.249894,6.920000
1726037736.259950,6.920000
1726037736.270021,6.910000
1726037736.280099,6.910000
1726037736.290156,6.940000
1726037736.300173,6.940000
1726037736.310232,6.960000
1726037736.320255,6.960000
1726037736.330337,6.970000
1726037736.340437,6.970000
1726037736.350466,6.960000
1726037736.360549,6.960000
1726037736.370605,6.350000
1726037736.380675,6.350000
1726037736.390739,4.580000
1726037736.400807,4.580000
1726037736.410864,4.070000
1726037736.420928,4.070000
1726037736.430991,4.540000
1726037736.441076,4.540000
1726037736.451129,4.150000
1726037736.461190,4.150000
1726037736.471255,4.980000
1726037736.481319,4.980000
1726037736.491387,5.310000
1726037736.501410,5.310000
1726037736.511476,6.420000
1726037736.521534,6.420000
1726037736.531589,6.700000
1726037736.541651,6.700000
1726037736.551709,6.410000
1726037736.561769,6.410000
1726037736.571829,6.180000
1726037736.581887,6.180000
1726037736.591936,6.050000
1726037736.601997,6.050000
1726037736.612059,5.900000
1726037736.622124,5.900000
1726037736.632200,6.000000
1726037736.642258,6.000000
1726037736.652324,6.070000
1726037736.662382,6.070000
1726037736.672447,6.120000
1726037736.682510,6.120000
1726037736.692574,6.110000
1726037736.702635,6.110000
1726037736.712670,6.100000
1726037736.722730,6.100000
1726037736.732798,4.400000
1726037736.742865,4.400000
1726037736.752929,2.660000
1726037736.762985,2.660000
1726037736.773044,0.790000
1726037736.783131,0.790000
1726037736.793182,-0.640000
1726037736.803248,-0.640000
1726037736.813311,-2.100000
1726037736.823374,-2.100000
1726037736.833432,-2.060000
1726037736.843489,-2.060000
1726037736.853556,-1.260000
1726037736.863613,-1.260000
1726037736.873672,-0.130000
1726037736.883733,-0.130000
1726037736.893801,0.990000
1726037736.903863,0.990000
1726037736.913920,1.900000
1726037736.923974,1.900000
1726037736.934028,1.770000
1726037736.944090,1.770000
1726037736.954147,1.510000
1726037736.964174,1.510000
1726037736.974244,0.850000
1726037736.984303,0.850000
1726037736.994368,0.500000
1726037737.004437,0.500000
1726037737.014494,0.580000
1726037737.024551,0.580000
1726037737.034616,0.760000
1726037737.044685,0.760000
1726037737.054739,0.920000
1726037737.064801,0.920000
1726037737.074872,1.000000
1726037737.084938,1.000000
1726037737.094997,0.970000
1726037737.105074,0.970000
1726037737.115132,0.940000
1726037737.125187,0.940000
1726037737.135280,0.940000
1726037737.145347,0.940000
1726037737.155398,0.950000
1726037737.165466,0.950000
1726037737.175523,0.420000
1726037737.185595,0.420000
1726037737.195663,-1.240000
1726037737.205722,-1.240000
1726037737.215776,-2.080000
1726037737.225838,-2.080000
1726037737.235911,-3.720000
1726037737.245965,-3.720000
1726037737.256007,-4.520000
1726037737.266071,-4.520000
1726037737.276124,-5.330000
1726037737.286186,-5.330000
1726037737.296251,-5.260000
1726037737.306317,-5.260000
1726037737.316368,-4.880000
1726037737.326394,-4.880000
