timestamp,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,status,is_optional_available,est_latitude,est_longitude,est_attitude_psi,est_longitudinal_slope,est_cross_slope,corrected_velocity,corrected_yawrate,odometry_x,odometry_y,odometry_rz
1.72604e+09,0.323486,0.0640869,-9.37195,0.00639159,-0.00234358,0.00245011,1175,1,35.4516,139.637,-599.765,0,0,4.89266,-0.00249812,405.18,910.59,-2.9
1.72604e+09,0.311279,0.161743,-9.58862,0.00681769,0.00298274,0.00106526,1175,1,35.4516,139.637,-599.763,0,0,4.89266,-0.000687166,405.18,910.59,-2.9
1.72604e+09,0.292969,0.15564,-9.59167,0.00234358,0.00607201,0.000532632,1175,1,35.4516,139.637,-599.793,0,0,4.89612,-0.00172502,405.42,910.58,-3
1.72604e+09,0.305176,0.17395,-9.71375,-0.00511327,0.00777643,-0.000319579,1175,1,35.4516,139.637,-599.793,0,0,4.89612,0.000298986,405.42,910.58,-3
1.72604e+09,0.314331,0.0213623,-9.78088,-0.0112918,0.00788296,-0.00213053,3223,1,35.4516,139.637,-599.792,0,0,4.89898,-0.00108586,405.42,910.58,-3
1.72604e+09,0.27771,0.0183105,-9.80835,-0.0116114,0.00969391,-0.00436758,1175,1,35.4516,139.637,-599.792,0,0,4.89898,-0.00108586,405.66,910.57,-3
1.72604e+09,0.357056,-0.088501,-9.92126,-0.00639159,0.0056459,-0.00596548,1175,1,35.4516,139.637,-599.786,0,0,4.89612,-0.0024707,405.66,910.57,-3
1.72604e+09,0.38147,-0.119019,-9.89685,-0.00351537,0.00266316,-0.00809601,1175,1,35.4516,139.637,-599.806,0,0,4.90156,-0.00425977,405.89,910.55,-3
1.72604e+09,0.296021,0.0518799,-9.79309,-0.004048,0.00234358,-0.0102265,1175,1,35.4516,139.637,-599.798,0,0,4.8987,-0.00649682,405.89,910.55,-3
1.72604e+09,0.271606,0.0488281,-9.76257,-0.00181095,0.00127832,-0.00937433,3223,1,35.4516,139.637,-599.789,0,0,4.90156,-0.00809472,405.89,910.55,-3
1.72604e+09,0.326538,0.177002,-9.70154,-0.000958738,0.000639159,-0.00990696,1175,1,35.4516,139.637,-599.789,0,0,4.90156,-0.00809472,406.13,910.54,-3
1.72604e+09,0.305176,0.131226,-9.74121,0.000213053,0.002024,-0.00660464,1175,1,35.4516,139.637,-599.761,0,0,4.89013,-0.0123558,406.13,910.54,-3
1.72604e+09,0.259399,0.244141,-9.69543,0.000852212,0.00191748,-0.00543285,1175,1,35.4516,139.637,-599.815,0,0,4.89165,-0.011419,406.37,910.53,-3
1.72604e+09,0.286865,0.183105,-9.68323,0.00127832,0.00479369,-0.00276969,1175,1,35.4516,139.637,-599.801,0,0,4.8945,-0.0119516,406.37,910.53,-3
1.72604e+09,0.283813,0.231934,-9.66187,0.0036219,0.00809601,-0.00181095,3223,1,35.4516,139.637,-599.792,0,0,4.88879,-0.00864929,406.37,910.53,-3
1.72604e+09,0.244141,0.250244,-9.61609,0.00500674,0.00937433,0.000852212,1175,1,35.4516,139.637,-599.792,0,0,4.88879,-0.00864929,406.61,910.52,-3
1.72604e+09,0.259399,0.213623,-9.67712,0.00447411,0.0106526,0.00298274,1175,1,35.4516,139.637,-599.781,0,0,4.88021,-0.00481434,406.61,910.52,-3
1.72604e+09,0.231934,0.222778,-9.69543,0.00234358,0.0124636,0.00287621,1175,1,35.4516,139.637,-599.848,0,0,4.88353,-0.00376356,406.85,910.5,-3
1.72604e+09,0.253296,0.167847,-9.73511,-0.000532632,0.0113983,0.00458064,1175,1,35.4516,139.637,-599.846,0,0,4.88067,-0.0011004,406.85,910.5,-3
1.72604e+09,0.274658,0.0976563,-9.66187,-0.00191748,0.00777643,0.00479369,3223,1,35.4516,139.637,-599.847,0,0,4.87781,0.00103013,406.85,910.5,-3
1.72604e+09,0.292969,0.0427246,-9.66187,-0.0052198,0.00937433,0.00394148,1175,1,35.4516,139.637,-599.847,0,0,4.87781,0.00103013,407.08,910.49,-3
1.72604e+09,0.250244,0.00610352,-9.69238,-0.0076699,0.00916127,0.00330232,1175,1,35.4516,139.637,-599.853,0,0,4.87495,0.00262803,407.08,910.49,-3
1.72604e+09,0.268555,-0.0946045,-9.68018,-0.0105461,0.00830906,0.0015979,1175,1,35.4516,139.637,-599.899,0,0,4.87733,0.00289449,407.32,910.48,-3
1.72604e+09,0.268555,-0.170898,-9.68018,-0.0144876,0.00809601,-0.000319579,1175,1,35.4516,139.637,-599.901,0,0,4.8716,0.00204228,407.32,910.48,-3
1.72604e+09,0.231934,-0.167847,-9.77783,-0.0169377,0.00948085,-0.000213053,3223,1,35.4516,139.637,-599.903,0,0,4.86874,0.00140312,407.32,910.48,-3
1.72604e+09,0.250244,-0.149536,-9.72595,-0.0168312,0.00692422,-0.00266316,1175,1,35.4516,139.637,-599.903,0,0,4.86874,0.00140312,407.56,910.47,-3
1.72604e+09,0.326538,-0.149536,-9.92432,-0.0164051,0.00852212,-0.00234358,1175,1,35.4516,139.637,-599.898,0,0,4.86588,-0.00221878,407.56,910.47,-3
1.72604e+09,0.262451,-0.00610352,-9.93958,-0.0150202,0.00649811,-0.00276969,1175,1,35.4516,139.637,-599.954,0,0,4.86446,-0.00203299,407.79,910.46,-3
1.72604e+09,0.268555,0.0701904,-10.0159,-0.00990696,0.00596548,-0.0015979,1175,1,35.4516,139.637,-599.949,0,0,4.86446,-0.00448309,407.79,910.46,-3
1.72604e+09,0.317383,0.0549316,-10.1166,-0.004048,0.00426106,-0.000852212,3223,1,35.4516,139.637,-599.945,0,0,4.8616,-0.00416352,407.79,910.46,-3
1.72604e+09,0.247192,0.231934,-10.1868,-0.000213053,0.00287621,0.00223706,1175,1,35.4516,139.637,-599.945,0,0,4.8616,-0.00416352,408.03,910.44,-3
1.72604e+09,0.314331,0.320435,-10.2509,0.00181095,-0.000532632,0.00447411,1175,1,35.4516,139.637,-599.937,0,0,4.85587,-0.00341783,408.03,910.44,-3
1.72604e+09,0.3479,0.372314,-10.2234,0.000106526,-0.004048,0.00692422,1175,1,35.4516,139.637,-599.993,0,0,4.85387,-0.00259189,408.26,910.43,-2.9
1.72604e+09,0.265503,0.344849,-10.1257,-0.00351537,-0.00255663,0.0092678,5271,1,35.4516,139.637,-599.994,0,0,4.85387,0.000497381,408.26,910.43,-2.9
1.72604e+09,0.219727,0.360107,-9.9823,-0.00756338,-0.0076699,0.0102265,3223,1,35.4516,139.637,-599.997,0,0,4.85387,0.00273444,408.26,910.43,-2.9
1.72604e+09,0.271606,0.170898,-9.75647,-0.00873517,-0.0072438,0.0132093,1175,1,35.4516,139.637,-599.997,0,0,4.85387,0.00273444,408.5,910.42,-2.9
1.72604e+09,0.256348,0.131226,-9.84192,-0.0108657,-0.0052198,0.0131028,1175,1,35.4516,139.637,-600.014,0,0,4.84241,0.00752813,408.5,910.42,-2.9
1.72604e+09,0.271606,-0.012207,-9.85718,-0.01012,-0.0052198,0.0148072,1175,1,35.4516,139.637,-600.083,0,0,4.8341,0.00856749,408.73,910.41,-2.9
1.72604e+09,0.317383,-0.183105,-9.70764,-0.0092678,-0.00500674,0.0138484,1175,1,35.4516,139.637,-600.095,0,0,4.8341,0.0115502,408.73,910.41,-2.9
1.72604e+09,0.305176,-0.216675,-9.70764,-0.0052198,-0.00255663,0.0112918,3223,1,35.4516,139.637,-600.109,0,0,4.82837,0.0114437,408.73,910.41,-2.9
1.72604e+09,0.286865,-0.247192,-9.78088,-0.00191748,-0.000745685,0.00873517,1175,1,35.4516,139.637,-600.109,0,0,4.82837,0.0114437,408.97,910.4,-2.9
1.72604e+09,0.296021,-0.186157,-9.8877,0.00117179,-0.000106526,0.00745685,1175,1,35.4516,139.637,-600.137,0,0,4.82551,0.0121894,408.97,910.4,-2.9
1.72604e+09,0.262451,-0.109863,-9.83887,0.000852212,-0.000106526,0.00394148,1175,1,35.4516,139.637,-600.221,0,0,4.82269,0.00973324,409.2,910.39,-2.8
1.72604e+09,0.350952,-0.0183105,-9.83887,0,-0.00149137,0.00426106,1175,1,35.4516,139.637,-600.229,0,0,4.81409,0.0071766,409.2,910.39,-2.8
1.72604e+09,0.326538,0.0946045,-9.76868,-0.00213053,-0.00245011,0.00383495,3223,1,35.4516,139.637,-600.236,0,0,4.81123,0.00589828,409.2,910.39,-2.8
1.72604e+09,0.253296,0.00610352,-9.67102,-0.00106526,-0.00127832,0.00426106,1175,1,35.4516,139.637,-600.236,0,0,4.81123,0.00589828,409.43,910.38,-2.8
1.72604e+09,0.274658,0.0152588,-9.68628,-0.00245011,-0.00234358,0.00287621,1175,1,35.4516,139.637,-600.242,0,0,4.81123,0.00270249,409.43,910.38,-2.8
1.72604e+09,0.259399,0.158691,-9.50623,-0.00447411,-0.000426106,0.0015979,1175,1,35.4516,139.637,-600.319,0,0,4.80509,0.00237962,409.67,910.36,-2.8
1.72604e+09,0.256348,0.0946045,-9.56421,-0.00276969,0,0.00415453,1175,1,35.4516,139.637,-600.322,0,0,4.7965,0.00280572,409.67,910.36,-2.8
1.72604e+09,0.250244,0.106812,-9.51843,-0.00298274,0.000106526,0.00447411,1175,1,35.4516,139.637,-600.324,0,0,4.7965,0.00142088,409.67,910.36,-2.8
1.72604e+09,0.320435,0.0793457,-9.53369,-0.00181095,0.00117179,0.00490022,3223,1,35.4516,139.637,-600.324,0,0,4.7965,0.00142088,409.9,910.35,-2.8
1.72604e+09,0.250244,0.146484,-9.58252,-0.000319579,0.00383495,0.00468716,1175,1,35.4516,139.637,-600.33,0,0,4.79363,0.0026992,409.9,910.35,-2.8
1.72604e+09,0.213623,0.158691,-9.67712,-0.000745685,0.00383495,0.00671117,1175,1,35.4516,139.637,-600.333,0,0,4.79363,0.00301878,410.13,910.34,-2.7
1.72604e+09,0.280762,0.12207,-9.74121,-0.00394148,0.00287621,0.00788296,1175,1,35.4516,139.637,-600.407,0,0,4.78899,0.00354378,410.13,910.34,-2.7
1.72604e+09,0.296021,0.137329,-9.69849,-0.0108657,0.00383495,0.01012,3223,1,35.4516,139.637,-600.41,0,0,4.78326,0.00333072,410.13,910.34,-2.7
1.72604e+09,0.253296,-0.00915527,-9.58862,-0.0162985,0.00191748,0.0107592,1175,1,35.4516,139.637,-600.41,0,0,4.78326,0.00333072,410.37,910.33,-2.7
1.72604e+09,0.256348,-0.088501,-9.60388,-0.0147006,0.00596548,0.0117179,1175,1,35.4516,139.637,-600.425,0,0,4.7804,0.00652652,410.37,910.33,-2.7
1.72604e+09,0.259399,-0.170898,-9.73816,-0.00980043,0.00809601,0.0122505,1175,1,35.4516,139.637,-600.492,0,0,4.78015,0.00884306,410.6,910.32,-2.7
1.72604e+09,0.253296,-0.125122,-9.71375,-0.00692422,0.00894822,0.0111853,1175,1,35.4516,139.637,-600.504,0,0,4.77157,0.00948222,410.6,910.32,-2.7
1.72604e+09,0.27771,-0.0579834,-9.86023,-0.00351537,0.00873517,0.0110788,3223,1,35.4516,139.637,-600.516,0,0,4.76584,0.010441,410.6,910.32,-2.7
1.72604e+09,0.271606,-0.0244141,-9.85107,-0.00500674,0.00980043,0.0103331,1175,1,35.4516,139.637,-600.516,0,0,4.76584,0.010441,410.83,910.31,-2.7
1.72604e+09,0.265503,0.0671387,-10.0922,-0.00639159,0.00798948,0.0107592,1175,1,35.4516,139.637,-600.538,0,0,4.7687,0.00990833,410.83,910.31,-2.7
1.72604e+09,0.308228,0.00915527,-10.0586,-0.0110788,0.00468716,0.00980043,1175,1,35.4516,139.637,-600.617,0,0,4.76513,0.00989695,411.06,910.3,-2.6
1.72604e+09,0.283813,0,-10.1257,-0.0152333,-0.000639159,0.00873517,1175,1,35.4516,139.637,-600.628,0,0,4.75654,0.00915127,411.06,910.3,-2.6
1.72604e+09,0.280762,0.0610352,-10.1318,-0.0197074,-0.00330232,0.00841559,3223,1,35.4516,139.637,-600.639,0,0,4.75368,0.00957737,411.06,910.3,-2.6
1.72604e+09,0.311279,-0.0854492,-10.0922,-0.0230097,-0.00756338,0.00703075,1175,1,35.4516,139.637,-600.639,0,0,4.75368,0.00957737,411.29,910.29,-2.6
1.72604e+09,0.244141,-0.152588,-9.96704,-0.0264186,-0.0105461,0.00649811,1175,1,35.4516,139.637,-600.656,0,0,4.75368,0.00755337,411.29,910.29,-2.6
1.72604e+09,0.259399,-0.0640869,-10.0037,-0.0286556,-0.0125701,0.00383495,1175,1,35.4516,139.637,-600.727,0,0,4.74723,0.00732118,411.52,910.28,-2.6
1.72604e+09,0.292969,-0.0946045,-9.96094,-0.0259925,-0.013955,0.00234358,1175,1,35.4516,139.637,-600.733,0,0,4.7415,0.00593633,411.52,910.28,-2.6
1.72604e+09,0.292969,-0.119019,-9.93958,-0.0262055,-0.0153398,-0.000639159,3223,1,35.4516,139.637,-600.74,0,0,4.73864,0.0054037,411.52,910.28,-2.6
1.72604e+09,0.262451,-0.0183105,-9.9762,-0.0246076,-0.0170442,-0.004048,1175,1,35.4516,139.637,-600.74,0,0,4.73864,0.0054037,411.75,910.27,-2.6
1.72604e+09,0.219727,0.00915527,-9.75647,-0.0239684,-0.0193878,-0.00500674,1175,1,35.4516,139.637,-600.742,0,0,4.73292,0.00124917,411.75,910.27,-2.6
1.72604e+09,0.256348,0.12207,-9.58557,-0.0224771,-0.0193878,-0.00628506,1175,1,35.4516,139.637,-600.788,0,0,4.72636,-0.00166565,411.98,910.26,-2.6
1.72604e+09,0.262451,0.247192,-9.61914,-0.0189617,-0.0157659,-0.00681769,1175,1,35.4516,139.637,-600.782,0,0,4.71777,-0.00507449,411.98,910.26,-2.6
1.72604e+09,0.22583,0.259399,-9.7229,-0.0134223,-0.0125701,-0.00372843,3223,1,35.4516,139.637,-600.776,0,0,4.71491,-0.00603323,411.98,910.26,-2.6
1.72604e+09,0.259399,0.289917,-9.76868,-0.00500674,-0.0123571,-0.000106526,1175,1,35.4516,139.637,-600.776,0,0,4.71491,-0.00603323,412.21,910.25,-2.6
1.72604e+09,0.262451,0.466919,-9.64661,0.004048,-0.0123571,0.00383495,1175,1,35.4516,139.637,-600.758,0,0,4.70633,-0.00784418,412.21,910.25,-2.6
1.72604e+09,0.216675,0.518799,-9.75647,0.0107592,-0.012144,0.00884169,1175,1,35.4516,139.637,-600.798,0,0,4.70256,-0.00468914,412.44,910.24,-2.5
1.72604e+09,0.247192,0.512695,-9.67712,0.0113983,-0.0123571,0.0128897,1175,1,35.4516,139.637,-600.797,0,0,4.70256,-0.00106724,412.44,910.24,-2.5
1.72604e+09,0.317383,0.500488,-9.62524,0.00660464,-0.0102265,0.015979,3223,1,35.4516,139.637,-600.8,0,0,4.70829,0.00287423,412.44,910.24,-2.5
1.72604e+09,0.247192,0.344849,-9.7168,0.000213053,-0.00937433,0.0187487,1175,1,35.4516,139.637,-600.8,0,0,4.70829,0.00287423,412.67,910.23,-2.5
1.72604e+09,0.238037,0.119019,-9.75037,-0.0036219,-0.00862864,0.0197074,1175,1,35.4516,139.637,-600.828,0,0,4.69398,0.011929,412.67,910.23,-2.5
1.72604e+09,0.296021,-0.0610352,-9.66797,-0.00649811,-0.00820254,0.0185356,1175,1,35.4516,139.637,-600.882,0,0,4.69302,0.0150697,412.89,910.22,-2.5
1.72604e+09,0.259399,-0.20752,-9.65881,-0.00745685,-0.0076699,0.0174703,5271,1,35.4516,139.637,-600.902,0,0,4.68444,0.0178394,412.89,910.22,-2.5
1.72604e+09,0.271606,-0.341797,-9.67102,-0.00649811,-0.00894822,0.0152333,3223,1,35.4516,139.637,-600.922,0,0,4.68444,0.0187981,412.89,910.22,-2.5
1.72604e+09,0.341797,-0.38147,-9.8938,-0.00298274,-0.00809601,0.0125701,1175,1,35.4516,139.637,-600.922,0,0,4.68444,0.0187981,413.12,910.21,-2.4
1.72604e+09,0.338745,-0.421143,-9.98535,0.000319579,-0.0107592,0.00905475,1175,1,35.4516,139.637,-600.96,0,0,4.68444,0.0165611,413.12,910.21,-2.4
1.72604e+09,0.32959,-0.338745,-9.93347,0.00266316,-0.0132093,0.00649811,1175,1,35.4516,139.637,-600.737,0,0,4.65966,0.0139151,413.35,910.21,-2.4
1.72604e+09,0.286865,-0.201416,-9.83276,0.00426106,-0.0136354,0.00372843,1175,1,35.4516,139.637,-600.75,0,0,4.65397,0.011252,413.35,910.21,-2.4
1.72604e+09,0.271606,0.0183105,-9.78394,0.004048,-0.0128897,0.002024,3223,1,35.4516,139.637,-600.758,0,0,4.65112,0.00773659,413.35,910.21,-2.4
1.72604e+09,0.231934,0.0671387,-9.74731,-0.000426106,-0.0127832,0.00308927,1175,1,35.4516,139.637,-600.758,0,0,4.65112,0.00773659,413.58,910.2,-2.4
1.72604e+09,0.283813,0.0335693,-9.69238,-0.00543285,-0.0115049,0.00298274,1175,1,35.4516,139.637,-600.763,0,0,4.64542,0.00241027,413.58,910.2,-2.4
1.72604e+09,0.271606,0.201416,-9.64355,-0.0128897,-0.00884169,-0.000639159,1175,1,35.4516,139.637,-600.596,0,0,4.63882,0.000418526,413.8,910.19,-2.4
1.72604e+09,0.22583,0.186157,-9.60999,-0.0174703,-0.00809601,-0.000213053,1175,1,35.4516,139.637,-600.597,0,0,4.63882,0.00148379,413.8,910.19,-2.4
1.72604e+09,0.274658,0.0396729,-9.49097,-0.0213053,-0.0052198,-0.000639159,3223,1,35.4516,139.637,-600.599,0,0,4.63597,0.00137726,413.8,910.19,-2.4
1.72604e+09,0.262451,0.0793457,-9.46655,-0.024075,-0.004048,-0.00170442,1175,1,35.4516,139.637,-600.599,0,0,4.63597,0.00137726,414.03,910.18,-2.4
1.72604e+09,0.250244,0.119019,-9.49707,-0.022264,-0.000319579,-0.000319579,1175,1,35.4516,139.637,-600.595,0,0,4.63028,-0.00181853,414.03,910.18,-2.4
1.72604e+09,0.213623,0.164795,-9.42993,-0.0186421,0.00181095,0.000639159,1175,1,35.4516,139.637,-600.483,0,0,4.63317,-0.00243444,414.26,910.17,-2.3
1.72604e+09,0.247192,0.213623,-9.53674,-0.0107592,0.00298274,0.00394148,1175,1,35.4516,139.637,-600.479,0,0,4.63033,-0.00349971,414.26,910.17,-2.3
1.72604e+09,0.244141,0.262451,-9.56116,-0.0036219,0.00351537,0.00703075,3223,1,35.4516,139.637,-600.477,0,0,4.62463,-0.00211486,414.26,910.17,-2.3
1.72604e+09,0.231934,0.244141,-9.57947,0.00351537,0.00170442,0.0129962,1175,1,35.4516,139.637,-600.477,0,0,4.62463,-0.00211486,414.48,910.16,-2.3
1.72604e+09,0.234985,0.305176,-9.68018,0.00553938,0.00255663,0.0160855,1175,1,35.4516,139.637,-600.481,0,0,4.62178,0.00214619,414.48,910.16,-2.3
1.72604e+09,0.27771,0.350952,-9.8053,0.00426106,0.00117179,0.0196009,1175,1,35.4516,139.637,-600.435,0,0,4.63002,0.00513449,414.71,910.15,-2.2
1.72604e+09,0.308228,0.238037,-9.92126,-0.0015979,-0.00138484,0.0218379,1175,1,35.4516,139.637,-600.447,0,0,4.63002,0.0111,414.71,910.15,-2.2
1.72604e+09,0.238037,0.106812,-9.90601,-0.0118244,-0.00351537,0.0208792,3223,1,35.4516,139.637,-600.463,0,0,4.63002,0.0141892,414.71,910.15,-2.2
1.72604e+09,0.253296,0.0152588,-9.76563,-0.0173638,-0.00490022,0.0198139,1175,1,35.4516,139.637,-600.463,0,0,4.63002,0.0141892,414.93,910.15,-2.2
1.72604e+09,0.250244,-0.149536,-9.8114,-0.0215183,-0.00426106,0.0199204,1175,1,35.4516,139.637,-600.509,0,0,4.62432,0.0199417,414.93,910.15,-2.2
1.72604e+09,0.216675,-0.271606,-9.84802,-0.0221575,-0.00532632,0.0172573,1175,1,35.4516,139.637,-600.507,0,0,4.62713,0.0189293,415.16,910.14,-2.2
1.72604e+09,0.332642,-0.32959,-9.90906,-0.0192813,-0.00703075,0.0149137,1175,1,35.4516,139.637,-600.527,0,0,4.62713,0.017864,415.16,910.14,-2.2
1.72604e+09,0.280762,-0.338745,-9.86633,-0.0156594,-0.00841559,0.0129962,3223,1,35.4516,139.637,-600.547,0,0,4.62428,0.0179705,415.16,910.14,-2.2
1.72604e+09,0.238037,-0.253296,-9.97925,-0.0122505,-0.00703075,0.00862864,1175,1,35.4516,139.637,-600.547,0,0,4.62428,0.0179705,415.38,910.13,-2.1
1.72604e+09,0.302124,-0.140381,-9.96399,-0.00969391,-0.00798948,0.00681769,1175,1,35.4516,139.637,-600.577,0,0,4.62142,0.0129638,415.38,910.13,-2.1
1.72604e+09,0.259399,0.0335693,-9.90601,-0.0104396,-0.00916127,0.00713727,1175,1,35.4516,139.637,-600.6,0,0,4.62075,0.0110467,415.61,910.12,-2.1
1.72604e+09,0.22583,0.00305176,-9.86938,-0.0120375,-0.00884169,0.00628506,1175,1,35.4516,139.637,-600.608,0,0,4.61503,0.00667915,415.61,910.12,-2.1
1.72604e+09,0.241089,0.15564,-9.82361,-0.0160855,-0.00884169,0.0056459,3223,1,35.4516,139.637,-600.613,0,0,4.61503,0.0048682,415.61,910.12,-2.1
1.72604e+09,0.271606,0.222778,-9.74426,-0.020027,-0.00809601,0.00575243,1175,1,35.4516,139.637,-600.613,0,0,4.61503,0.0048682,415.83,910.12,-2.1
1.72604e+09,0.219727,0.192261,-9.87549,-0.0224771,-0.00649811,0.00628506,1175,1,35.4516,139.637,-600.623,0,0,4.60646,0.00433557,415.83,910.12,-2.1
1.72604e+09,0.234985,0.137329,-9.83887,-0.0230097,-0.00841559,0.00639159,1175,1,35.4516,139.637,-600.645,0,0,4.61062,0.00371102,416.06,910.11,-2.1
1.72604e+09,0.335693,0.0366211,-9.76868,-0.0171508,-0.0117179,0.00596548,1175,1,35.4516,139.637,-600.649,0,0,4.61062,0.00381754,416.06,910.11,-2.1
1.72604e+09,0.256348,0.128174,-9.74121,-0.012144,-0.0110788,0.00308927,3223,1,35.4516,139.637,-600.654,0,0,4.61062,0.00435017,416.06,910.11,-2.1
1.72604e+09,0.259399,0.12207,-9.67102,-0.00820254,-0.0106526,0.00298274,1175,1,35.4516,139.637,-600.654,0,0,4.61062,0.00435017,416.28,910.1,-2.1
1.72604e+09,0.265503,0.112915,-9.59167,-0.0056459,-0.00777643,0.000532632,1175,1,35.4516,139.637,-600.664,0,0,4.6049,0.0040306,416.28,910.1,-2.1
1.72604e+09,0.250244,0.192261,-9.64355,-0.00490022,-0.00479369,-0.00170442,1175,1,35.4516,139.637,-600.704,0,0,4.60526,0.00120127,416.5,910.09,-2.1
1.72604e+09,0.274658,0.213623,-9.6283,-0.00191748,-0.00372843,-0.00149137,1175,1,35.4516,139.637,-600.705,0,0,4.59954,0.00109474,416.5,910.09,-2.1
1.72604e+09,0.296021,0.216675,-9.73206,0.000213053,-0.000213053,-0.000852212,3223,1,35.4516,139.637,-600.703,0,0,4.59667,-0.00135536,416.5,910.09,-2.1
1.72604e+09,0.271606,0.238037,-9.74121,0.00276969,-0.000319579,-0.000958738,1175,1,35.4516,139.637,-600.703,0,0,4.59667,-0.00135536,416.73,910.08,-2
1.72604e+09,0.268555,0.408936,-9.79004,0.00340885,0.00149137,0.00117179,1175,1,35.4515,139.637,-600.695,0,0,4.59954,-0.00337937,416.73,910.08,-2
1.72604e+09,0.289917,0.326538,-9.85413,0.0056459,0.000639159,0.00436758,1175,1,35.4515,139.637,-600.739,0,0,4.59893,-0.00267988,416.95,910.08,-2
1.72604e+09,0.250244,0.280762,-9.82666,0.00830906,0.000426106,0.00820254,1175,1,35.4515,139.637,-600.736,0,0,4.59893,-0.0027864,416.95,910.08,-2
1.72604e+09,0.286865,0.20752,-9.80225,0.0108657,-0.000426106,0.0127832,3223,1,35.4515,139.637,-600.735,0,0,4.59607,-0.000655874,416.95,910.08,-2
1.72604e+09,0.253296,0.192261,-9.6405,0.0109722,-0.00181095,0.0143811,1175,1,35.4515,139.637,-600.735,0,0,4.59607,-0.000655874,417.17,910.07,-2
1.72604e+09,0.259399,0.106812,-9.50928,0.00809601,0.000213053,0.0164051,1175,1,35.4515,139.637,-600.749,0,0,4.59034,0.00637487,417.17,910.07,-2
1.72604e+09,0.241089,0.0366211,-9.48181,0.00415453,0.00458064,0.0157659,1175,1,35.4515,139.637,-600.82,0,0,4.5919,0.0110325,417.4,910.06,-2
1.72604e+09,0.238037,-0.0183105,-9.53674,0.000213053,0.0072438,0.0158724,5271,1,35.4515,139.637,-600.834,0,0,4.5919,0.0126304,417.4,910.06,-2
1.72604e+09,0.265503,-0.137329,-9.60999,-0.000426106,0.00884169,0.0150202,3223,1,35.4515,139.637,-600.851,0,0,4.58617,0.0146544,417.4,910.06,-2
1.72604e+09,0.283813,-0.222778,-9.66492,-0.000319579,0.0108657,0.0132093,1175,1,35.4515,139.637,-600.851,0,0,4.58617,0.0146544,417.62,910.06,-1.9
1.72604e+09,0.292969,-0.241089,-9.78088,-0.000639159,0.0110788,0.011931,1175,1,35.4515,139.637,-600.883,0,0,4.57758,0.0141217,417.62,910.06,-1.9
1.72604e+09,0.250244,-0.259399,-9.66187,-0.00181095,0.0106526,0.00809601,1175,1,35.4515,139.637,-600.945,0,0,4.58119,0.0133326,417.84,910.05,-1.9
1.72604e+09,0.228882,-0.219727,-9.68018,-0.00383495,0.0103331,0.00596548,1175,1,35.4515,139.637,-600.958,0,0,4.58119,0.0115216,417.84,910.05,-1.9
1.72604e+09,0.274658,-0.0244141,-9.71985,-0.00628506,0.0106526,0.00255663,1175,1,35.4515,139.637,-600.97,0,0,4.57832,0.0102433,417.84,910.05,-1.9
1.72604e+09,0.262451,-0.0579834,-9.80225,-0.00969391,0.0129962,0.0015979,3223,1,35.4515,139.637,-600.97,0,0,4.57832,0.0102433,418.06,910.04,-1.9
1.72604e+09,0.296021,-0.0396729,-9.83582,-0.0160855,0.0104396,0.000319579,1175,1,35.4515,139.637,-600.98,0,0,4.57259,0.00427782,418.06,910.04,-1.9
1.72604e+09,0.241089,0.115967,-9.82971,-0.0190682,0.0104396,-0.000426106,1175,1,35.4515,139.637,-600.981,0,0,4.57259,0.000868971,418.28,910.03,-1.9
1.72604e+09,0.219727,0.0183105,-9.94263,-0.0201335,0.00958738,0.000213053,1175,1,35.4515,139.637,-601.024,0,0,4.56605,-2.81909e-05,418.28,910.03,-1.9
1.72604e+09,0.253296,0.0274658,-9.84497,-0.020027,0.0072438,-0.00149137,3223,1,35.4515,139.637,-601.022,0,0,4.56319,-0.00130651,418.28,910.03,-1.9
1.72604e+09,0.256348,0.164795,-9.87854,-0.0187487,0.00660464,-0.00191748,1175,1,35.4515,139.637,-601.022,0,0,4.56319,-0.00130651,418.5,910.03,-1.9
1.72604e+09,0.238037,0.180054,-9.84192,-0.0186421,0.00468716,0,1175,1,35.4515,139.637,-601.019,0,0,4.55746,-0.00141303,418.5,910.03,-1.9
1.72604e+09,0.15564,0.265503,-9.61304,-0.0145941,0.00500674,0.000639159,1175,1,35.4515,139.637,-601.068,0,0,4.55478,-0.00304503,418.73,910.02,-1.8
1.72604e+09,0.204468,0.216675,-9.55505,-0.00713727,0.00511327,0.00330232,1175,1,35.4515,139.637,-601.064,0,0,4.55478,-0.00347114,418.73,910.02,-1.8
1.72604e+09,0.210571,0.247192,-9.64355,0.00138484,0.00777643,0.00500674,3223,1,35.4515,139.637,-601.062,0,0,4.55191,-0.00155366,418.73,910.02,-1.8
1.72604e+09,0.22583,0.350952,-9.87854,0.00884169,0.00937433,0.00649811,1175,1,35.4515,139.637,-601.062,0,0,4.55191,-0.00155366,418.95,910.01,-1.8
1.72604e+09,0.259399,0.378418,-10.0494,0.0112918,0.00660464,0.00916127,1175,1,35.4515,139.637,-601.066,0,0,4.54618,0.00174866,418.95,910.01,-1.8
