timestamp_seconds,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1726037743.643231,-135.048,241.909,-117.091
1726037743.672541,-135.105,241.798,-117.096
1726037743.682234,-135.124,241.761,-117.096
1726037743.692549,-135.142,241.723,-117.097
1726037743.692549,-135.142,241.723,-117.097
1726037743.692549,-135.142,241.723,-117.097
1726037743.723912,-135.199,241.612,-117.100
1726037743.723912,-135.199,241.612,-117.100
1726037743.723912,-135.199,241.612,-117.100
1726037743.743957,-135.237,241.538,-117.104
1726037743.743957,-135.237,241.538,-117.104
1726037743.772234,-135.294,241.426,-117.109
1726037743.782385,-135.312,241.389,-117.113
1726037743.792087,-135.331,241.352,-117.116
1726037743.792087,-135.331,241.352,-117.116
1726037743.792087,-135.331,241.352,-117.116
1726037743.823672,-135.388,241.241,-117.125
1726037743.833840,-135.407,241.204,-117.129
1726037743.833840,-135.407,241.204,-117.129
1726037743.853473,-135.445,241.130,-117.136
1726037743.863672,-135.464,241.093,-117.139
1726037743.872298,-135.483,241.056,-117.143
1726037743.882123,-135.502,241.019,-117.145
1726037743.892323,-135.521,240.982,-117.146
1726037743.902322,-135.539,240.945,-117.145
1726037743.913152,-135.558,240.908,-117.146
1726037743.923834,-135.577,240.871,-117.149
1726037743.933442,-135.596,240.834,-117.148
1726037743.943744,-135.615,240.797,-117.152
1726037743.953674,-135.634,240.760,-117.152
1726037743.964482,-135.653,240.723,-117.153
1726037743.972168,-135.672,240.687,-117.156
1726037743.982361,-135.691,240.650,-117.158
1726037743.992339,-135.710,240.613,-117.164
1726037744.002174,-135.729,240.576,-117.170
1726037744.014468,-135.748,240.539,-117.176
1726037744.014468,-135.748,240.539,-117.176
1726037744.033782,-135.787,240.466,-117.190
1726037744.033782,-135.787,240.466,-117.190
1726037744.053928,-135.837,240.307,-117.208
1726037744.063325,-135.856,240.271,-117.214
1726037744.063325,-135.856,240.271,-117.214
1726037744.082377,-135.894,240.198,-117.231
1726037744.092337,-135.913,240.161,-117.238
1726037744.102432,-135.933,240.125,-117.247
1726037744.113466,-135.952,240.089,-117.252
1726037744.123400,-135.971,240.052,-117.253
1726037744.134132,-135.990,240.016,-117.256
1726037744.143752,-136.009,239.979,-117.255
1726037744.153756,-136.028,239.943,-117.259
1726037744.163641,-136.047,239.907,-117.259
1726037744.171971,-136.066,239.870,-117.256
1726037744.182087,-136.086,239.833,-117.253
1726037744.192374,-136.105,239.797,-117.249
1726037744.202156,-136.124,239.761,-117.247
1726037744.213913,-136.143,239.724,-117.243
1726037744.223326,-136.162,239.687,-117.239
1726037744.233920,-136.181,239.651,-117.237
1726037744.243926,-136.200,239.614,-117.234
1726037744.253742,-136.219,239.577,-117.231
1726037744.263925,-136.238,239.541,-117.230
1726037744.263925,-136.238,239.541,-117.230
1726037744.282468,-136.276,239.468,-117.229
1726037744.292488,-136.295,239.431,-117.229
1726037744.302479,-136.314,239.394,-117.232
1726037744.313573,-136.333,239.357,-117.233
1726037744.323610,-136.352,239.321,-117.235
1726037744.333598,-136.370,239.284,-117.239
1726037744.343568,-136.389,239.247,-117.242
1726037744.353893,-136.408,239.211,-117.247
1726037744.363753,-136.427,239.174,-117.253
1726037744.372373,-136.445,239.137,-117.258
1726037744.381797,-136.464,239.101,-117.265
1726037744.392434,-136.483,239.064,-117.269
1726037744.402238,-136.502,239.027,-117.274
1726037744.413779,-136.520,238.991,-117.278
1726037744.423787,-136.539,238.954,-117.282
1726037744.433179,-136.557,238.918,-117.286
1726037744.443772,-136.576,238.881,-117.290
1726037744.453565,-136.594,238.844,-117.292
1726037744.463729,-136.613,238.808,-117.293
1726037744.472415,-136.632,238.771,-117.293
1726037744.482096,-136.650,238.734,-117.295
1726037744.492199,-136.669,238.698,-117.294
1726037744.502669,-136.687,238.661,-117.294
1726037744.514519,-136.705,238.625,-117.294
1726037744.524985,-136.724,238.588,-117.293
1726037744.536862,-136.771,238.551,-117.292
1726037744.543751,-136.789,238.514,-117.290
1726037744.543751,-136.789,238.514,-117.290
1726037744.563748,-136.826,238.441,-117.287
1726037744.572482,-136.845,238.405,-117.287
1726037744.582293,-136.863,238.368,-117.285
1726037744.592025,-136.882,238.332,-117.283
1726037744.602445,-136.900,238.295,-117.282
1726037744.602445,-136.900,238.295,-117.282
1726037744.602445,-136.900,238.295,-117.282
1726037744.633747,-136.956,238.186,-117.278
1726037744.643588,-136.975,238.150,-117.277
1726037744.643588,-136.975,238.150,-117.277
1726037744.663925,-137.012,238.077,-117.278
1726037744.672300,-137.031,238.041,-117.280
1726037744.682399,-137.050,238.005,-117.280
1726037744.692066,-137.069,237.968,-117.280
1726037744.702164,-137.087,237.932,-117.280
1726037744.713754,-137.106,237.896,-117.281
1726037744.723798,-137.125,237.860,-117.285
1726037744.733804,-137.143,237.823,-117.284
1726037744.743273,-137.162,237.787,-117.286
1726037744.753885,-137.181,237.751,-117.287
1726037744.763637,-137.200,237.714,-117.288
1726037744.772361,-137.219,237.678,-117.292
1726037744.782408,-137.238,237.642,-117.294
1726037744.802001,-137.275,237.569,-117.302
1726037744.802001,-137.275,237.569,-117.302
1726037744.813593,-137.294,237.533,-117.306
1726037744.823735,-137.313,237.497,-117.309
1726037744.833599,-137.332,237.461,-117.312
1726037744.843802,-137.351,237.425,-117.318
1726037744.852714,-137.370,237.388,-117.320
1726037744.863795,-137.389,237.352,-117.323
1726037744.872985,-137.408,237.316,-117.328
1726037744.872985,-137.408,237.316,-117.328
1726037744.901900,-137.464,237.208,-117.334
1726037744.901900,-137.464,237.208,-117.334
1726037744.913917,-137.483,237.171,-117.338
1726037744.923781,-137.502,237.135,-117.344
1726037744.934494,-137.521,237.099,-117.344
1726037744.934494,-137.521,237.099,-117.344
1726037744.953562,-137.559,237.027,-117.356
1726037744.972257,-137.596,236.955,-117.369
1726037744.982395,-137.615,236.918,-117.374
1726037744.992261,-137.634,236.882,-117.382
1726037745.002383,-137.653,236.846,-117.391
1726037745.002383,-137.653,236.846,-117.391
1726037745.014368,-137.672,236.810,-117.399
1726037745.033689,-137.710,236.738,-117.416
1726037745.033689,-137.710,236.738,-117.416
1726037745.043953,-137.728,236.702,-117.425
1726037745.063399,-137.781,236.540,-117.441
1726037745.063399,-137.781,236.540,-117.441
1726037745.082364,-137.818,236.468,-117.462
1726037745.092471,-137.837,236.432,-117.470
1726037745.102293,-137.856,236.395,-117.477
1726037745.102293,-137.856,236.395,-117.477
1726037745.123772,-137.894,236.323,-117.493
1726037745.123772,-137.894,236.323,-117.493
1726037745.143932,-137.931,236.250,-117.506
1726037745.153759,-137.950,236.214,-117.512
1726037745.153759,-137.950,236.214,-117.512
1726037745.172267,-137.987,236.141,-117.522
1726037745.182346,-138.006,236.105,-117.527
1726037745.192221,-138.025,236.069,-117.531
1726037745.202388,-138.044,236.032,-117.535
1726037745.213880,-138.062,235.996,-117.538
1726037745.223366,-138.081,235.960,-117.542
1726037745.233768,-138.100,235.923,-117.545
1726037745.243509,-138.118,235.887,-117.548
1726037745.253205,-138.137,235.850,-117.552
1726037745.263558,-138.156,235.814,-117.556
1726037745.272005,-138.174,235.778,-117.560
1726037745.282176,-138.193,235.741,-117.564
1726037745.292746,-138.212,235.705,-117.568
1726037745.302485,-138.231,235.669,-117.572
1726037745.313751,-138.250,235.632,-117.576
1726037745.323588,-138.269,235.596,-117.582
1726037745.333744,-138.288,235.560,-117.587
1726037745.343938,-138.307,235.523,-117.592
1726037745.353746,-138.326,235.487,-117.599
1726037745.363937,-138.345,235.451,-117.604
1726037745.371838,-138.364,235.415,-117.612
1726037745.382338,-138.383,235.378,-117.618
1726037745.392383,-138.402,235.342,-117.626
1726037745.402227,-138.421,235.306,-117.633
1726037745.413933,-138.440,235.270,-117.639
1726037745.423565,-138.459,235.234,-117.647
1726037745.433768,-138.478,235.197,-117.653
1726037745.443782,-138.497,235.161,-117.661
1726037745.453950,-138.516,235.125,-117.667
1726037745.453950,-138.516,235.125,-117.667
1726037745.472435,-138.555,235.053,-117.681
1726037745.482028,-138.574,235.016,-117.685
1726037745.492215,-138.593,234.980,-117.692
1726037745.502553,-138.612,234.944,-117.698
1726037745.514166,-138.632,234.908,-117.705
1726037745.525006,-138.651,234.872,-117.710
1726037745.536229,-138.678,234.835,-117.715
1726037745.543775,-138.697,234.799,-117.721
1726037745.553745,-138.717,234.763,-117.725
1726037745.563768,-138.736,234.726,-117.731
1726037745.572377,-138.755,234.690,-117.735
1726037745.581884,-138.774,234.654,-117.741
1726037745.592412,-138.794,234.618,-117.746
1726037745.602279,-138.813,234.582,-117.751
1726037745.613765,-138.832,234.546,-117.756
1726037745.624226,-138.851,234.509,-117.760
1726037745.633445,-138.870,234.473,-117.765
1726037745.643631,-138.890,234.437,-117.770
1726037745.653697,-138.909,234.401,-117.778
1726037745.663779,-138.928,234.365,-117.784
1726037745.672294,-138.947,234.328,-117.786
1726037745.682354,-138.967,234.292,-117.793
1726037745.691957,-138.986,234.256,-117.796
1726037745.702467,-139.005,234.220,-117.804
1726037745.713768,-139.024,234.183,-117.809
1726037745.723919,-139.043,234.147,-117.811
1726037745.733740,-139.062,234.111,-117.816
1726037745.743618,-139.081,234.074,-117.817
1726037745.753967,-139.100,234.038,-117.819
1726037745.763738,-139.119,234.002,-117.819
1726037745.772355,-139.138,233.965,-117.819
1726037745.782191,-139.158,233.929,-117.820
1726037745.792498,-139.176,233.892,-117.816
1726037745.801879,-139.195,233.855,-117.813
1726037745.813920,-139.214,233.819,-117.809
1726037745.823736,-139.233,233.782,-117.805
1726037745.823736,-139.233,233.782,-117.805
1726037745.843886,-139.271,233.709,-117.795
1726037745.853377,-139.289,233.672,-117.789
1726037745.863882,-139.308,233.635,-117.785
1726037745.872136,-139.327,233.599,-117.780
1726037745.882326,-139.346,233.562,-117.777
1726037745.892185,-139.365,233.525,-117.772
1726037745.901882,-139.383,233.488,-117.769
1726037745.913566,-139.402,233.452,-117.766
1726037745.923606,-139.421,233.415,-117.762
1726037745.933606,-139.440,233.378,-117.762
1726037745.943459,-139.459,233.341,-117.758
1726037745.953301,-139.478,233.304,-117.758
1726037745.963447,-139.496,233.267,-117.757
1726037745.972356,-139.515,233.230,-117.755
1726037745.982172,-139.534,233.194,-117.755
1726037745.992350,-139.553,233.157,-117.754
1726037746.001779,-139.572,233.120,-117.755
1726037746.014860,-139.591,233.083,-117.755
1726037746.023651,-139.610,233.046,-117.754
1726037746.023651,-139.610,233.046,-117.754
1726037746.043631,-139.648,232.972,-117.750
1726037746.056145,-139.686,232.851,-117.749
1726037746.063612,-139.705,232.814,-117.748
1726037746.072065,-139.724,232.777,-117.745
1726037746.082232,-139.743,232.740,-117.742
1726037746.082232,-139.743,232.740,-117.742
1726037746.102229,-139.781,232.665,-117.735
1726037746.113303,-139.800,232.628,-117.731
1726037746.123477,-139.819,232.591,-117.727
1726037746.133746,-139.838,232.554,-117.723
1726037746.143449,-139.857,232.517,-117.718
1726037746.153748,-139.876,232.480,-117.714
1726037746.163087,-139.895,232.443,-117.709
1726037746.173735,-139.915,232.406,-117.702
1726037746.182467,-139.934,232.368,-117.697
1726037746.192371,-139.953,232.331,-117.693
1726037746.202422,-139.972,232.294,-117.689
1726037746.213230,-139.991,232.257,-117.684
1726037746.223713,-140.010,232.220,-117.678
1726037746.233526,-140.029,232.182,-117.671
1726037746.243763,-140.049,232.145,-117.667
1726037746.253621,-140.068,232.108,-117.663
1726037746.263308,-140.087,232.071,-117.659
1726037746.272158,-140.107,232.033,-117.655
1726037746.282385,-140.126,231.996,-117.651
1726037746.292468,-140.145,231.959,-117.649
1726037746.302438,-140.164,231.921,-117.645
1726037746.313935,-140.184,231.884,-117.643
1726037746.323287,-140.203,231.847,-117.642
1726037746.333935,-140.222,231.809,-117.637
1726037746.343726,-140.242,231.772,-117.638
1726037746.353911,-140.261,231.734,-117.634
1726037746.372049,-140.300,231.660,-117.633
1726037746.372049,-140.300,231.660,-117.633
1726037746.382542,-140.319,231.622,-117.630
1726037746.402389,-140.357,231.547,-117.631
1726037746.402389,-140.357,231.547,-117.631
1726037746.413754,-140.377,231.510,-117.632
1726037746.423509,-140.396,231.473,-117.633
1726037746.433748,-140.415,231.435,-117.631
1726037746.443967,-140.435,231.398,-117.634
1726037746.453920,-140.454,231.360,-117.632
1726037746.472037,-140.493,231.285,-117.635
1726037746.482230,-140.512,231.248,-117.634
1726037746.492332,-140.531,231.210,-117.638
1726037746.502196,-140.551,231.173,-117.638
1726037746.502196,-140.551,231.173,-117.638
1726037746.514368,-140.570,231.135,-117.638
1726037746.524434,-140.590,231.097,-117.639
1726037746.536750,-140.638,231.058,-117.639
1726037746.553539,-140.677,230.983,-117.642
1726037746.553539,-140.677,230.983,-117.642
1726037746.572282,-140.716,230.908,-117.642
1726037746.581988,-140.735,230.870,-117.641
1726037746.592205,-140.755,230.832,-117.642
1726037746.602604,-140.774,230.795,-117.643
1726037746.613732,-140.794,230.757,-117.643
1726037746.613732,-140.794,230.757,-117.643
1726037746.633397,-140.833,230.682,-117.642
1726037746.643613,-140.852,230.644,-117.641
1726037746.653791,-140.872,230.607,-117.641
1726037746.663636,-140.891,230.569,-117.639
1726037746.672338,-140.911,230.531,-117.637
1726037746.681991,-140.930,230.493,-117.635
1726037746.692387,-140.950,230.456,-117.634
1726037746.702228,-140.970,230.418,-117.632
1726037746.713912,-140.989,230.380,-117.628
1726037746.723915,-141.009,230.342,-117.625
1726037746.733401,-141.028,230.304,-117.622
1726037746.744015,-141.048,230.267,-117.619
1726037746.753743,-141.067,230.229,-117.616
1726037746.763922,-141.087,230.191,-117.611
1726037746.772159,-141.106,230.153,-117.607
1726037746.782430,-141.126,230.115,-117.603
1726037746.791826,-141.145,230.077,-117.600
1726037746.802392,-141.165,230.039,-117.597
1726037746.813800,-141.185,230.001,-117.593
1726037746.823562,-141.204,229.963,-117.591
1726037746.833833,-141.224,229.925,-117.587
1726037746.843229,-141.243,229.887,-117.585
1726037746.853716,-141.263,229.849,-117.584
1726037746.863622,-141.283,229.810,-117.581
1726037746.872339,-141.302,229.772,-117.579
1726037746.882279,-141.322,229.734,-117.577
1726037746.892112,-141.342,229.696,-117.576
1726037746.902455,-141.361,229.658,-117.573
1726037746.913790,-141.381,229.620,-117.573
1726037746.923887,-141.400,229.581,-117.572
1726037746.923887,-141.400,229.581,-117.572
1726037746.943583,-141.440,229.505,-117.571
1726037746.953755,-141.459,229.466,-117.568
1726037746.963952,-141.479,229.428,-117.567
1726037746.972263,-141.499,229.390,-117.568
1726037746.982392,-141.518,229.351,-117.565
1726037746.992386,-141.538,229.313,-117.566
1726037747.001930,-141.557,229.274,-117.565
1726037747.015216,-141.577,229.236,-117.565
1726037747.023745,-141.597,229.198,-117.564
1726037747.033923,-141.616,229.159,-117.562
1726037747.033923,-141.616,229.159,-117.562
1726037747.053602,-141.676,228.997,-117.557
1726037747.063618,-141.696,228.958,-117.557
1726037747.072616,-141.715,228.919,-117.557
1726037747.082335,-141.735,228.881,-117.555
1726037747.092255,-141.755,228.842,-117.554
1726037747.102022,-141.775,228.804,-117.551
1726037747.113780,-141.794,228.765,-117.550
1726037747.113780,-141.794,228.765,-117.550
1726037747.133759,-141.834,228.688,-117.546
1726037747.143933,-141.854,228.649,-117.545
1726037747.153444,-141.874,228.610,-117.543
1726037747.163909,-141.893,228.572,-117.540
1726037747.172405,-141.913,228.533,-117.537
1726037747.182224,-141.933,228.494,-117.534
1726037747.192424,-141.953,228.455,-117.532
1726037747.202268,-141.973,228.417,-117.530
1726037747.202268,-141.973,228.417,-117.530
1726037747.223767,-142.013,228.339,-117.525
1726037747.233929,-142.033,228.300,-117.521
1726037747.233929,-142.033,228.300,-117.521
1726037747.253914,-142.073,228.222,-117.516
1726037747.263553,-142.092,228.183,-117.512
1726037747.273758,-142.112,228.144,-117.509
1726037747.282370,-142.133,228.106,-117.507
1726037747.292202,-142.153,228.067,-117.505
1726037747.302447,-142.173,228.028,-117.502
1726037747.313345,-142.193,227.989,-117.499
1726037747.323792,-142.213,227.950,-117.497
1726037747.333575,-142.233,227.911,-117.494
1726037747.343781,-142.253,227.872,-117.493
1726037747.353736,-142.273,227.833,-117.490
1726037747.363399,-142.293,227.794,-117.488
1726037747.373943,-142.313,227.755,-117.489
1726037747.382243,-142.333,227.716,-117.484
1726037747.392407,-142.353,227.677,-117.484
1726037747.402192,-142.373,227.638,-117.480
1726037747.413755,-142.393,227.599,-117.479
1726037747.423211,-142.414,227.560,-117.480
1726037747.433762,-142.434,227.521,-117.477
1726037747.443710,-142.454,227.482,-117.479
1726037747.453616,-142.474,227.443,-117.478
1726037747.463765,-142.494,227.404,-117.479
1726037747.473263,-142.514,227.365,-117.482
1726037747.482465,-142.534,227.326,-117.480
1726037747.492273,-142.555,227.287,-117.485
1726037747.502372,-142.575,227.248,-117.487
1726037747.514303,-142.595,227.209,-117.491
1726037747.524482,-142.615,227.170,-117.494
1726037747.536733,-142.657,227.128,-117.496
1726037747.543536,-142.677,227.089,-117.498
1726037747.553708,-142.697,227.050,-117.499
1726037747.563633,-142.717,227.010,-117.502
1726037747.572004,-142.738,226.971,-117.505
1726037747.582227,-142.758,226.932,-117.508
1726037747.592411,-142.778,226.893,-117.509
1726037747.602392,-142.798,226.853,-117.508
1726037747.613762,-142.818,226.814,-117.506
1726037747.613762,-142.818,226.814,-117.506
1726037747.633916,-142.859,226.736,-117.503
1726037747.643959,-142.879,226.696,-117.501
1726037747.653761,-142.899,226.657,-117.499
1726037747.653761,-142.899,226.657,-117.499
1726037747.672164,-142.939,226.578,-117.490
1726037747.682006,-142.959,226.539,-117.485
1726037747.692363,-142.979,226.499,-117.481
1726037747.702320,-142.999,226.460,-117.476
1726037747.713776,-143.019,226.420,-117.472
1726037747.723531,-143.040,226.381,-117.470
1726037747.733414,-143.060,226.341,-117.465
1726037747.743580,-143.080,226.302,-117.461
1726037747.753700,-143.100,226.262,-117.456
1726037747.763598,-143.120,226.223,-117.451
1726037747.772354,-143.140,226.183,-117.448
1726037747.782085,-143.160,226.143,-117.444
1726037747.792222,-143.180,226.104,-117.441
1726037747.802462,-143.200,226.064,-117.438
1726037747.813938,-143.221,226.025,-117.436
1726037747.823705,-143.241,225.985,-117.434
1726037747.833797,-143.261,225.945,-117.431
1726037747.843420,-143.281,225.906,-117.431
1726037747.853545,-143.301,225.866,-117.428
1726037747.853545,-143.301,225.866,-117.428
1726037747.872356,-143.342,225.786,-117.426
1726037747.882179,-143.362,225.747,-117.424
1726037747.901922,-143.402,225.667,-117.423
1726037747.901922,-143.402,225.667,-117.423
1726037747.901922,-143.402,225.667,-117.423
1726037747.923726,-143.443,225.587,-117.422
1726037747.933922,-143.463,225.548,-117.423
1726037747.943390,-143.483,225.508,-117.424
1726037747.953858,-143.504,225.468,-117.425
1726037747.972080,-143.544,225.389,-117.430
1726037747.982380,-143.565,225.349,-117.432
1726037747.991811,-143.585,225.309,-117.435
1726037748.002330,-143.606,225.269,-117.437
1726037748.002330,-143.606,225.269,-117.437
1726037748.014817,-143.626,225.229,-117.441
1726037748.014817,-143.626,225.229,-117.441
1726037748.043485,-143.688,225.110,-117.450
1726037748.043485,-143.688,225.110,-117.450
1726037748.056853,-143.731,224.985,-117.450
1726037748.072315,-143.772,224.906,-117.454
1726037748.082069,-143.792,224.866,-117.456
1726037748.082069,-143.792,224.866,-117.456
1726037748.101742,-143.834,224.786,-117.456
1726037748.113828,-143.854,224.746,-117.456
1726037748.113828,-143.854,224.746,-117.456
1726037748.133813,-143.895,224.666,-117.456
1726037748.133813,-143.895,224.666,-117.456
1726037748.143816,-143.936,224.586,-117.456
1726037748.143816,-143.936,224.586,-117.456
1726037748.143816,-143.936,224.586,-117.456
1726037748.182234,-143.998,224.467,-117.452
1726037748.192083,-144.018,224.427,-117.451
1726037748.201925,-144.039,224.387,-117.450
1726037748.213437,-144.059,224.347,-117.448
1726037748.223891,-144.080,224.307,-117.447
1726037748.233721,-144.100,224.267,-117.446
1726037748.243781,-144.121,224.228,-117.443
1726037748.253517,-144.141,224.188,-117.440
1726037748.263502,-144.162,224.148,-117.441
1726037748.272336,-144.182,224.108,-117.441
1726037748.282168,-144.203,224.068,-117.439
1726037748.292398,-144.224,224.028,-117.439
1726037748.302426,-144.244,223.988,-117.439
1726037748.313463,-144.265,223.948,-117.439
1726037748.323918,-144.286,223.908,-117.441
1726037748.333669,-144.306,223.867,-117.442
1726037748.333669,-144.306,223.867,-117.442
1726037748.353648,-144.348,223.787,-117.450
1726037748.363471,-144.369,223.747,-117.455
1726037748.372179,-144.390,223.707,-117.456
1726037748.382388,-144.411,223.667,-117.461
1726037748.392190,-144.431,223.626,-117.464
1726037748.402436,-144.452,223.586,-117.469
1726037748.413502,-144.473,223.546,-117.474
1726037748.423767,-144.494,223.506,-117.478
1726037748.433950,-144.515,223.465,-117.482
1726037748.443729,-144.536,223.425,-117.485
1726037748.453948,-144.557,223.385,-117.488
1726037748.463324,-144.577,223.345,-117.491
1726037748.472393,-144.598,223.304,-117.494
1726037748.482337,-144.619,223.264,-117.499
1726037748.492353,-144.640,223.224,-117.502
1726037748.502353,-144.660,223.183,-117.503
1726037748.514189,-144.681,223.143,-117.504
1726037748.524612,-144.702,223.103,-117.506
1726037748.536548,-144.758,223.057,-117.508
1726037748.544048,-144.778,223.017,-117.509
1726037748.553654,-144.799,222.976,-117.509
1726037748.563706,-144.819,222.936,-117.510
1726037748.571804,-144.840,222.896,-117.512
1726037748.582378,-144.861,222.856,-117.513
1726037748.592410,-144.881,222.815,-117.514
1726037748.602223,-144.902,222.775,-117.513
1726037748.613755,-144.922,222.735,-117.514
1726037748.623082,-144.943,222.694,-117.515
1726037748.633744,-144.963,222.654,-117.516
1726037748.643545,-144.984,222.614,-117.517
1726037748.653721,-145.004,222.574,-117.516
1726037748.663772,-145.025,222.533,-117.516
1726037748.671738,-145.045,222.493,-117.517
1726037748.682343,-145.066,222.453,-117.518
1726037748.692310,-145.086,222.413,-117.520
1726037748.702582,-145.107,222.373,-117.519
1726037748.713794,-145.127,222.332,-117.518
1726037748.723562,-145.148,222.292,-117.520
1726037748.733758,-145.168,222.252,-117.521
1726037748.743959,-145.189,222.212,-117.524
1726037748.753911,-145.210,222.171,-117.526
1726037748.763721,-145.230,222.131,-117.529
1726037748.772569,-145.251,222.091,-117.534
1726037748.781968,-145.272,222.051,-117.534
1726037748.792416,-145.293,222.010,-117.542
1726037748.802387,-145.313,221.970,-117.548
1726037748.813967,-145.334,221.930,-117.555
1726037748.823754,-145.355,221.890,-117.566
1726037748.823754,-145.355,221.890,-117.566
1726037748.843935,-145.397,221.809,-117.585
1726037748.843935,-145.397,221.809,-117.585
1726037748.864092,-145.439,221.729,-117.604
1726037748.872169,-145.460,221.689,-117.617
1726037748.882007,-145.481,221.649,-117.626
1726037748.892263,-145.503,221.609,-117.638
1726037748.902543,-145.524,221.569,-117.649
1726037748.913779,-145.545,221.529,-117.658
1726037748.923901,-145.567,221.489,-117.668
1726037748.933587,-145.588,221.448,-117.675
1726037748.933587,-145.588,221.448,-117.675
1726037748.953928,-145.630,221.368,-117.694
1726037748.963866,-145.652,221.328,-117.701
1726037748.972430,-145.673,221.288,-117.708
1726037748.982236,-145.694,221.249,-117.715
1726037748.992066,-145.715,221.209,-117.720
1726037749.002279,-145.737,221.169,-117.725
1726037749.015132,-145.758,221.129,-117.732
1726037749.023951,-145.779,221.089,-117.738
1726037749.033784,-145.800,221.049,-117.745
1726037749.043966,-145.821,221.009,-117.749
1726037749.056771,-145.869,220.882,-117.754
1726037749.063758,-145.890,220.842,-117.759
1726037749.072252,-145.911,220.802,-117.765
1726037749.082402,-145.932,220.762,-117.773
1726037749.092048,-145.954,220.722,-117.778
1726037749.102392,-145.975,220.682,-117.785
1726037749.113942,-145.996,220.642,-117.792
1726037749.123725,-146.017,220.602,-117.802
1726037749.133923,-146.038,220.562,-117.810
1726037749.143387,-146.059,220.522,-117.819
1726037749.143387,-146.059,220.522,-117.819
1726037749.163720,-146.102,220.442,-117.834
1726037749.172387,-146.123,220.402,-117.844
1726037749.182169,-146.144,220.362,-117.854
1726037749.192452,-146.165,220.322,-117.863
1726037749.202272,-146.186,220.282,-117.871
1726037749.202272,-146.186,220.282,-117.871
1726037749.223768,-146.228,220.202,-117.891
1726037749.233612,-146.249,220.162,-117.899
1726037749.243733,-146.270,220.121,-117.911
1726037749.253205,-146.291,220.081,-117.919
1726037749.263767,-146.312,220.041,-117.925
1726037749.272234,-146.333,220.001,-117.936
1726037749.282388,-146.354,219.960,-117.944
1726037749.292363,-146.375,219.920,-117.953
1726037749.301965,-146.397,219.880,-117.963
1726037749.313824,-146.418,219.839,-117.971
1726037749.323614,-146.439,219.799,-117.979
1726037749.333701,-146.460,219.758,-117.987
1726037749.343560,-146.481,219.718,-117.996
1726037749.353375,-146.503,219.678,-118.004
1726037749.363783,-146.524,219.637,-118.012
1726037749.372408,-146.545,219.597,-118.019
1726037749.382412,-146.567,219.557,-118.026
1726037749.392190,-146.588,219.516,-118.033
1726037749.392190,-146.588,219.516,-118.033
1726037749.413198,-146.631,219.436,-118.046
1726037749.413198,-146.631,219.436,-118.046
1726037749.433744,-146.674,219.355,-118.061
1726037749.443806,-146.695,219.315,-118.068
1726037749.452746,-146.716,219.275,-118.073
1726037749.463350,-146.738,219.234,-118.080
1726037749.482161,-146.781,219.154,-118.095
1726037749.492438,-146.803,219.114,-118.103
1726037749.502309,-146.825,219.074,-118.110
1726037749.502309,-146.825,219.074,-118.110
1726037749.514168,-146.846,219.033,-118.119
1726037749.524998,-146.868,218.993,-118.125
1726037749.536847,-146.902,218.952,-118.133
1726037749.543761,-146.924,218.911,-118.141
1726037749.553897,-146.946,218.871,-118.148
1726037749.572272,-146.990,218.791,-118.165
1726037749.582391,-147.011,218.751,-118.172
1726037749.592219,-147.033,218.711,-118.179
1726037749.602349,-147.055,218.671,-118.188
1726037749.602349,-147.055,218.671,-118.188
1726037749.623592,-147.098,218.591,-118.205
1726037749.623592,-147.098,218.591,-118.205
1726037749.623592,-147.098,218.591,-118.205
1726037749.653930,-147.164,218.470,-118.228
1726037749.663774,-147.186,218.430,-118.237
1726037749.672015,-147.208,218.390,-118.246
1726037749.682163,-147.230,218.349,-118.255
1726037749.692447,-147.252,218.309,-118.263
1726037749.702254,-147.274,218.269,-118.271
1726037749.713720,-147.296,218.228,-118.279
1726037749.723211,-147.318,218.188,-118.287
1726037749.733761,-147.340,218.147,-118.295
1726037749.743682,-147.362,218.107,-118.303
1726037749.753522,-147.383,218.066,-118.309
1726037749.763743,-147.405,218.026,-118.315
1726037749.771914,-147.427,217.985,-118.324
1726037749.782315,-147.448,217.945,-118.329
1726037749.792203,-147.470,217.904,-118.339
1726037749.802407,-147.492,217.864,-118.350
1726037749.813760,-147.514,217.823,-118.357
1726037749.823183,-147.536,217.783,-118.363
1726037749.833795,-147.558,217.742,-118.372
1726037749.843571,-147.580,217.702,-118.384
1726037749.852352,-147.601,217.661,-118.395
1726037749.852352,-147.601,217.661,-118.395
1726037749.873158,-147.645,217.580,-118.413
1726037749.881833,-147.667,217.539,-118.425
1726037749.892373,-147.689,217.499,-118.434
1726037749.902441,-147.710,217.458,-118.443
1726037749.913793,-147.732,217.417,-118.450
1726037749.923947,-147.754,217.377,-118.458
1726037749.933773,-147.775,217.336,-118.465
1726037749.943658,-147.797,217.295,-118.470
1726037749.953750,-147.818,217.254,-118.475
1726037749.953750,-147.818,217.254,-118.475
1726037749.972158,-147.862,217.173,-118.483
1726037749.982321,-147.883,217.132,-118.487
1726037749.991963,-147.905,217.091,-118.490
1726037750.002181,-147.926,217.051,-118.492
1726037750.002181,-147.926,217.051,-118.492
1726037750.023711,-147.969,216.969,-118.494
1726037750.033822,-147.991,216.929,-118.495
