fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig-Phi_0,sig-Phi_1,sig-Intent_R,data-Intent_R-test_result,data-Intent_R-stat_value,data-Intent_R-low_level_indicator_value,sig-Intent_F,data-Intent_F-test_result,data-Intent_F-stat_value,data-Intent_F-low_level_indicator_value,sig-Intent_L,data-Intent_L-test_result,data-Intent_L-stat_value,data-Intent_L-low_level_indicator_value,sig-DWB_0,data-DWB_0-test_result,data-DWB_0-stat_value,data-DWB_0-low_level_indicator_value,sig-DWB_1,data-DWB_1-test_result,data-DWB_1-stat_value,data-DWB_1-low_level_indicator_value,sig-RWB_0,data-RWB_0-test_result,data-RWB_0-stat_value,data-RWB_0-low_level_indicator_value,sig-RWB_1,data-RWB_1-test_result,data-RWB_1-stat_value,data-RWB_1-low_level_indicator_value,data-RWB_1-reached_waiting_box,data-RWB_1-hit_point_x_ego_frame,data-RWB_1-hit_point_y_ego_frame,data-RWB_1-distance,sig-CEWB_0,data-CEWB_0-test_result,data-CEWB_0-stat_value,data-CEWB_0-low_level_indicator_value,sig-CEWB_1,data-CEWB_1-test_result,data-CEWB_1-stat_value,data-CEWB_1-low_level_indicator_value,sig-ENLI_1,data-ENLI_1-test_result,data-ENLI_1-stat_value,data-ENLI_1-low_level_indicator_value,data-ENLI_1-stop_line_under_the_ego,data-ENLI_1-distance_from_ego_to_nearest_SL,data-ENLI_1-distance_from_rear_to_nearest_SL,data-ENLI_1-hit_point_x_ego_frame,data-ENLI_1-hit_point_y_ego_frame,sig-HALF_EXLI_1,data-HALF_EXLI_1-test_result,data-HALF_EXLI_1-stat_value,data-HALF_EXLI_1-low_level_indicator_value,data-HALF_EXLI_1-crosswalk_under_the_ego,data-HALF_EXLI_1-zebra_hit,data-HALF_EXLI_1-empty_crosswalk_hit,sig-FULL_EXLI_1,data-FULL_EXLI_1-total_stages,data-FULL_EXLI_1-current_stage,data-FULL_EXLI_1-waiting_for_up_state,data-FULL_EXLI_1-last_evaluation,data-FULL_EXLI_1-crosswalk_under_the_ego,data-FULL_EXLI_1-zebra_hit,data-FULL_EXLI_1-empty_crosswalk_hit,sig-RIF_0,data-RIF_0-test_result,data-RIF_0-stat_value,data-RIF_0-low_level_indicator_value,sig-RIF_1,data-RIF_1-test_result,data-RIF_1-stat_value,data-RIF_1-low_level_indicator_value
1731635867.821793,IntersectionApproaching,1731635867.465439,1731635867.608717,0,-,0,0,0.000000,0,0,0,0.000000,1,0,0,0.000000,0,0,0,0.000000,1,0,0,0.000000,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0.000000,1,0,0,0.000000,0,0,0,0.000000,0,0,23.558523,20.788025,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635867.854860,IntersectionApproaching,1731635867.465439,1731635867.608717,0,-,0,0,0.000000,0,0,0,0.000000,1,0,0,0.000000,0,0,0,0.000000,1,0,0,0.000000,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0.000000,1,0,0,0.000000,0,0,0,0.000000,0,0,23.558523,20.788025,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635867.888392,IntersectionApproaching,1731635867.465439,1731635867.608717,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,23.558523,20.788025,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635867.921685,IntersectionApproaching,1731635867.605067,1731635867.737430,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,24.319967,21.551062,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635867.955236,IntersectionApproaching,1731635867.605067,1731635867.737430,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,24.319967,21.551062,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635867.988500,IntersectionApproaching,1731635867.605067,1731635867.737430,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,24.319967,21.551062,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.021736,IntersectionApproaching,1731635867.605067,1731635867.737430,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,24.319967,21.551062,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.055348,IntersectionApproaching,1731635867.731997,1731635867.874828,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,25.086988,22.318548,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.088663,IntersectionApproaching,1731635867.731997,1731635867.874828,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,25.086988,22.318548,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.121959,IntersectionApproaching,1731635867.731997,1731635867.874828,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,25.086988,22.318548,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.155418,IntersectionApproaching,1731635867.731997,1731635867.874828,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,25.086988,22.318548,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.188771,IntersectionApproaching,1731635867.870746,1731635868.000841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,26.075533,23.297834,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.222343,IntersectionApproaching,1731635867.870746,1731635868.000841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,26.075533,23.297834,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.255864,IntersectionApproaching,1731635867.870746,1731635868.000841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,26.075533,23.297834,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.289089,IntersectionApproaching,1731635867.870746,1731635868.000841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,26.075533,23.297834,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.322600,IntersectionApproaching,1731635867.870746,1731635868.136644,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,27.213163,24.437157,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.355836,IntersectionApproaching,1731635867.998409,1731635868.136644,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,27.213163,24.437157,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.389784,IntersectionApproaching,1731635867.998409,1731635868.266140,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,27.594992,24.819506,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.422712,IntersectionApproaching,1731635867.998409,1731635868.266140,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,27.594992,24.819506,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.456151,IntersectionApproaching,1731635868.071539,1731635868.266140,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,27.594992,24.819506,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.489606,IntersectionApproaching,1731635868.071539,1731635868.266140,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,27.594992,24.819506,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.523041,IntersectionApproaching,1731635868.263704,1731635868.359638,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,28.971161,26.191864,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.556450,IntersectionApproaching,1731635868.263704,1731635868.359638,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,28.971161,26.191864,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.589887,IntersectionApproaching,1731635868.263704,1731635868.469250,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,29.348511,26.569668,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.623185,IntersectionApproaching,1731635868.263704,1731635868.469250,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,29.348511,26.569668,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.656987,IntersectionApproaching,1731635868.343161,1731635868.469250,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,29.348511,26.569668,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.690328,IntersectionApproaching,1731635868.343161,1731635868.469250,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,29.348511,26.569668,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.723804,IntersectionApproaching,1731635868.463643,1731635868.469250,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,29.348511,26.569668,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.757137,IntersectionApproaching,1731635868.463643,1731635868.533309,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.106949,27.329317,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.790416,IntersectionApproaching,1731635868.463643,1731635868.533309,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.106949,27.329317,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.823906,IntersectionApproaching,1731635868.463643,1731635868.671020,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.487946,27.711107,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.857250,IntersectionApproaching,1731635868.463643,1731635868.671020,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.487946,27.711107,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.890796,IntersectionApproaching,1731635868.533309,1731635868.671020,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.487946,27.711107,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.924019,IntersectionApproaching,1731635868.533309,1731635868.671020,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.487946,27.711107,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.957437,IntersectionApproaching,1731635868.533309,1731635868.671020,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,30.487946,27.711107,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635868.990912,IntersectionApproaching,1731635868.533309,1731635868.804037,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,31.866903,29.087372,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.024587,IntersectionApproaching,1731635868.664504,1731635868.804037,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,31.866903,29.087372,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.057803,IntersectionApproaching,1731635868.664504,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.091336,IntersectionApproaching,1731635868.664504,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.124467,IntersectionApproaching,1731635868.797905,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.157839,IntersectionApproaching,1731635868.797905,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.191302,IntersectionApproaching,1731635868.873556,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.224675,IntersectionApproaching,1731635868.873556,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.258009,IntersectionApproaching,1731635868.873556,1731635868.887437,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,32.243843,29.464598,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.291433,IntersectionApproaching,1731635868.873556,1731635869.001588,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,33.700005,30.921551,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.324900,IntersectionApproaching,1731635868.873556,1731635869.001588,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,33.700005,30.921551,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.358226,IntersectionApproaching,1731635868.873556,1731635869.001588,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,33.700005,30.921551,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.391679,IntersectionApproaching,1731635868.873556,1731635869.001588,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,33.700005,30.921551,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.425238,IntersectionApproaching,1731635869.001588,1731635869.001588,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,33.700005,30.921551,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.458638,IntersectionApproaching,1731635869.001588,1731635869.001588,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,33.700005,30.921551,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.492250,IntersectionApproaching,1731635869.001588,1731635869.201317,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.051559,32.273338,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.525776,IntersectionApproaching,1731635869.001588,1731635869.201317,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.051559,32.273338,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.558661,IntersectionApproaching,1731635869.001588,1731635869.201317,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.051559,32.273338,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.592188,IntersectionApproaching,1731635869.001588,1731635869.201317,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.051559,32.273338,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.625573,IntersectionApproaching,1731635869.001588,1731635869.400841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.895721,33.116409,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.659002,IntersectionApproaching,1731635869.201317,1731635869.400841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.895721,33.116409,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.692360,IntersectionApproaching,1731635869.201317,1731635869.400841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.895721,33.116409,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.726053,IntersectionApproaching,1731635869.201317,1731635869.400841,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,35.895721,33.116409,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1731635869.759131,IntersectionApproaching,1731635869.400841,1731635869.618826,0,-,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,1,1,999.999939,1,0,0,-999.999939,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,999.999939,1,0,0,-999.999939,0,0,0,-999.999939,0,0,36.656132,33.878876,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
